"Time"	hyfR	fhlA	nsrR	feaR	hycB	hyfF	hyfH	hypC	hycG	hycF	hyfI	hyfJ	hypA	hycA	focB	hycE	hypE	hyfC	hypD	hyfA
250	0.7693651	0.2101087	1.0217292	0.0326985	0.0376978	0.1505671	0.7277632	0.2576579	0.2577089	0.0265945	0.8278158	1.0116534	0.0558259	0.3835036	1.0432486	0.4628025	0.3283543	0.4879696	0.0844608	0.5971947
300	0.6093198	0.1801150	1.0414959	0.0376546	0.0190243	0.1288547	0.6175704	0.2228493	0.3450344	0.0424204	0.7500521	0.9706492	0.0660258	0.3883163	1.0784622	0.4568962	0.3936832	0.3787996	0.0701556	0.5135983
350	0.6256068	0.2184906	0.9764301	0.0453585	0.0273460	0.0996198	0.5213990	0.2294212	0.3955230	0.0237726	0.7495749	1.0148770	0.0648990	0.3949965	1.0108215	0.5259880	0.3925326	0.4025877	0.0760841	0.5506950
400	0.5499034	0.2219349	1.0123024	0.0473389	0.0298293	0.0977821	0.4173770	0.2258420	0.3740598	0.0252853	0.6942265	1.0070349	0.0514355	0.3869078	1.0126486	0.5127347	0.4226144	0.3431885	0.0678606	0.4817048
450	0.6594201	0.2357886	0.9989588	0.0623484	0.0235504	0.0641478	0.3132337	0.1957240	0.3647480	0.0184189	0.6581199	1.0424333	0.0694487	0.3809492	0.9910246	0.5100661	0.3676465	0.3702125	0.0755639	0.3864222
500	0.6795570	0.2323376	0.9928797	0.0590460	0.0390124	0.0741344	0.3570684	0.2396750	0.3455656	0.0255418	0.6840491	0.9765710	0.0766438	0.3682863	0.8843783	0.4344178	0.3887327	0.3741977	0.0832442	0.4461280
550	0.6983949	0.2285876	0.9922820	0.0731051	0.0382488	0.0846225	0.3383860	0.1929734	0.1536675	0.0342778	0.4089926	0.9838221	0.0804348	0.4039922	0.9709746	0.1569555	0.1378745	0.4019940	0.0729245	0.4921185
600	0.6509367	0.2510130	1.0437110	0.0724343	0.0415568	0.0891901	0.4170480	0.2009430	0.1016412	0.0351463	0.3946552	1.0108124	0.0652506	0.4223491	1.0130001	0.0534185	0.0874273	0.3526510	0.0686759	0.5264486
650	0.7734211	0.2612567	0.9838713	0.0504107	0.0384227	0.0921924	0.5344911	0.2064081	0.0941514	0.0161349	0.3634457	0.9582194	0.0677422	0.4289580	1.0377822	0.0306102	0.1116064	0.4676461	0.1033739	0.5690508
700	0.7767757	0.2921299	0.9686367	0.0508352	0.0399926	0.0828472	0.6419193	0.2274157	0.0875410	0.0250183	0.3889110	1.0246215	0.0531472	0.4283896	1.0620428	0.0133394	0.1483868	0.4975474	0.1028301	0.5437254
750	0.8292918	0.3223544	0.9268551	0.0553567	0.0524833	0.1238782	0.6831033	0.2414877	0.1222069	0.0249537	0.4117746	1.0182502	0.0450776	0.5067667	1.0244688	0.0191230	0.1816059	0.5340436	0.0989502	0.5388277
800	0.7897754	0.2626165	0.9971198	0.0486279	0.0591859	0.1412902	0.7898389	0.2703395	0.1295459	0.0272853	0.4385423	1.0444074	0.0508172	0.4948533	0.9841198	0.0092810	0.1424995	0.6210880	0.1184726	0.5946899
850	0.7726436	0.2685762	0.9239356	0.0540224	0.0600607	0.1366722	0.8406543	0.2471066	0.1272199	0.0300278	0.4179977	0.9484200	0.0586291	0.4305892	1.0122219	0.0048267	0.1274251	0.6625654	0.0902178	0.6079868
900	0.7278466	0.3301255	0.9986562	0.0509239	0.0484006	0.1023860	0.7216475	0.2622127	0.1063793	0.0338838	0.3813452	1.0004801	0.0625708	0.4460890	1.1217871	0.0113275	0.1263614	0.6387673	0.0889345	0.5566364
950	0.8140773	0.2944763	0.9305423	0.0544632	0.0496791	0.1152057	0.7886488	0.2748399	0.0891695	0.0413482	0.3479208	1.0045023	0.0447115	0.5146273	1.0561485	0.0065453	0.1281047	0.6248038	0.1145895	0.5691517
1000	0.8522224	0.2925746	0.9636483	0.0319390	0.0530013	0.1236262	0.7906264	0.2911264	0.1381083	0.0283574	0.3226831	0.9739848	0.0698498	0.5115227	1.0979711	0.0036683	0.1461558	0.6440436	0.1340777	0.6552931

0	0.7935601	0.2607611	1.0095953	0.0533262	0.0443207	0.1041409	0.6966857	0.2363415	0.1261324	0.0576936	0.3635871	0.9908147	0.0804276	0.4543911	1.0319497	0.0076167	0.1073224	0.5470053	0.0822185	0.5866606
50	0.8017570	0.2105889	1.0989916	0.0620275	0.0492069	0.0825692	0.6215696	0.2683895	0.1134239	0.0431985	0.4004199	1.0010890	0.0457831	0.4920696	1.0429944	0.0095608	0.1057354	0.5820399	0.0944184	0.5977290
100	0.7811960	0.2045587	1.0453027	0.0435758	0.0389651	0.1017012	0.6671430	0.2203844	0.0942822	0.0364943	0.4381264	1.0235343	0.0463543	0.4733270	0.9171611	0.0104847	0.1098135	0.5713475	0.0994387	0.5738603
150	0.7583226	0.1961044	1.0067475	0.0523236	0.0475241	0.1085650	0.7212575	0.2447824	0.0956620	0.0197474	0.4114034	1.0420465	0.0524677	0.4590327	1.0241771	0.0066001	0.1070875	0.5430568	0.0945936	0.6049176
200	0.6567425	0.2023339	0.9728285	0.0600455	0.0293830	0.1159577	0.6089577	0.2573971	0.0678263	0.0259716	0.3992176	0.9268765	0.0608045	0.3499464	1.0523564	0.0143919	0.0841193	0.4373147	0.0580387	0.6021946
250	0.6594068	0.2638796	0.9032487	0.0634350	0.0203728	0.0571948	0.4973931	0.2313065	0.0739602	0.0429293	0.3449196	1.0037267	0.0647072	0.3494842	0.9180252	0.0043758	0.1144739	0.3955976	0.0469569	0.6143812
300	0.5899648	0.2533027	1.0851924	0.0574288	0.0353668	0.0589305	0.4868381	0.2710898	0.0878830	0.0271766	0.4027384	1.0344216	0.0792060	0.3606733	0.9769309	0.0044414	0.0991431	0.4310911	0.0458904	0.5503558
350	0.6996913	0.2814376	0.9947858	0.0587194	0.0422613	0.0787115	0.5758443	0.2405159	0.0898557	0.0349340	0.4213867	1.1267375	0.0954938	0.4138631	1.0223894	0.0098119	0.1187250	0.5320736	0.0630392	0.5614295
400	0.6984094	0.2502055	1.0224421	0.0432740	0.0516001	0.1155293	0.5660655	0.2641300	0.0762284	0.0379910	0.4184057	1.0646344	0.0857407	0.4480549	1.0809969	0.0029266	0.0983400	0.4591922	0.1034666	0.4778131
450	0.8272631	0.2268285	0.9655302	0.0388779	0.0524958	0.1239418	0.6072034	0.2484386	0.0960521	0.0373438	0.3925030	0.9073977	0.0728550	0.4329961	0.9800012	0.0020472	0.1276417	0.5266167	0.1069070	0.6079547
500	0.7245269	0.3069389	0.9786448	0.0711254	0.0482784	0.1107448	0.6202665	0.2472201	0.1063611	0.0392072	0.3283588	1.0123450	0.0631046	0.4246228	1.0325167	0.0100634	0.1414248	0.6038574	0.1273674	0.4948022
550	0.8615524	0.2914404	0.9968310	0.0535066	0.0296333	0.1098711	0.6065690	0.2675274	0.1741306	0.0328773	0.3448376	1.0908865	0.0694981	0.4458616	1.1355433	0.0148112	0.1470030	0.6367527	0.1284854	0.5879355
600	0.8418731	0.3008309	0.9692048	0.0594852	0.0590120	0.1597842	0.8270009	0.2609281	0.1467260	0.0183500	0.4101276	1.0237985	0.0653024	0.4757049	1.0144143	0.0113576	0.1569616	0.7127974	0.1453090	0.5828927
650	0.8104343	0.2619526	0.9488151	0.0574628	0.0486991	0.2348347	0.9252292	0.3126886	0.1740761	0.0343023	0.4322643	0.9913898	0.0728216	0.4716369	0.9186883	0.0066875	0.1400128	0.8043148	0.1617325	0.6218409
700	0.8084480	0.2501480	0.9086974	0.0672279	0.0441814	0.2161654	0.9436403	0.3342295	0.1654912	0.0341843	0.4462574	0.9638191	0.0663871	0.4066400	0.9424009	0.0071934	0.1455001	0.7761416	0.1474658	0.6930646
750	0.7308269	0.2499276	0.9687780	0.0614115	0.0594325	0.2173299	0.9263002	0.3549091	0.1610485	0.0161445	0.4060390	0.9942543	0.0430907	0.4398013	0.9178080	0.0051982	0.1372954	0.6830043	0.1081350	0.6656839
800	0.6617811	0.2789557	1.0179100	0.0650118	0.0512292	0.1925470	0.8825888	0.3631033	0.0899441	0.0282568	0.4080074	0.9435597	0.0608581	0.4785176	0.9973457	0.0060180	0.1109846	0.6478414	0.0745645	0.6108281
850	0.7224073	0.2284876	0.9549932	0.0676444	0.0423481	0.1447371	0.8086104	0.2593624	0.0818200	0.0325658	0.3666937	1.0224613	0.0777770	0.4296875	0.9604596	0.0026997	0.1284831	0.6080258	0.0738294	0.5583851
900	0.7589033	0.2518329	0.9428151	0.0549823	0.0379150	0.1382401	0.6647001	0.2350794	0.0848755	0.0291975	0.3738489	0.9924638	0.0589055	0.4612470	0.9957138	0.0070125	0.1128814	0.5506423	0.0879183	0.5940078
950	0.7649666	0.2576164	0.9708178	0.0553109	0.0590635	0.1280843	0.7103496	0.2523910	0.1009904	0.0354294	0.3928868	0.8968907	0.0446348	0.4866147	1.0929457	0.0008553	0.1380407	0.5521830	0.0998833	0.5542246
1000	0.8589740	0.2811916	1.0836736	0.0408962	0.0399293	0.1194163	0.6771004	0.2667540	0.0885265	0.0230879	0.3832183	0.9812241	0.0691161	0.4624493	1.0213580	0.0062416	0.1286342	0.5732664	0.1199637	0.5767343

0	0.7935601	0.2607611	1.0095953	0.0533262	0.0443207	0.1041409	0.6966857	0.2363415	0.1261324	0.0576936	0.3635871	0.9908147	0.0804276	0.4543911	1.0319497	0.0076167	0.1073224	0.5470053	0.0822185	0.5866606
50	0.6981204	0.2208712	0.9060661	0.0205632	0.0371475	0.1723579	0.8605402	0.2423250	0.1150764	0.3392597	0.5030056	0.9816925	0.6188414	0.6190604	0.9589790	0.2345040	0.1172676	0.6141947	0.0851219	0.5591340
100	0.5756820	0.2443628	0.8422211	0.0092938	0.0392198	0.0778252	0.5596833	0.2315017	0.1044837	0.3267138	0.5251596	0.9650034	0.7130162	0.6552724	0.9680625	0.3277772	0.1091880	0.4488979	0.0789732	0.5349326
150	0.6429757	0.2384887	0.8515452	0.0030206	0.0431741	0.0644208	0.4976923	0.1888497	0.0775661	0.3835979	0.4568410	0.9467926	0.8301534	0.6905639	0.8910771	0.2964713	0.0924303	0.4157027	0.0700431	0.5375977
200	0.6945833	0.2404209	0.8641728	0.0044263	0.0550255	0.0719211	0.4485537	0.2390774	0.0620559	0.3841966	0.4527295	0.9324759	0.8539685	0.6677414	0.9745553	0.2708812	0.0992441	0.4534922	0.0709030	0.5492090
250	0.7847830	0.3080376	0.8774306	0.0047438	0.0756443	0.1048732	0.6132983	0.2468156	0.1156164	0.3872942	0.4647652	1.0172288	0.8159451	0.7806819	0.9333487	0.3414781	0.1617166	0.5666230	0.1011373	0.5275249
300	0.8848228	0.3422965	0.8417831	0.0010747	0.0690994	0.1021812	0.6931767	0.2551078	0.1387429	0.3684242	0.5221295	1.0334577	0.8238006	0.7283872	0.9401777	0.3308922	0.1360393	0.6390607	0.1175849	0.5694728
350	0.8337380	0.3164755	0.8701967	0.0004152	0.0710039	0.1819391	0.9023688	0.2964270	0.1783553	0.4046112	0.5172237	1.0043946	0.8001220	0.7967282	1.0105369	0.3573269	0.1355683	0.6935767	0.1031517	0.6227270
400	0.9244377	0.3869199	0.8391937	0.0038498	0.0902995	0.2448047	0.9228827	0.3533631	0.2166243	0.3803871	0.5152442	0.9983039	0.8016778	0.8275435	1.0643457	0.3241004	0.1858454	0.7196896	0.1692977	0.6971735
450	0.9042057	0.4136320	0.8091878	0.0006113	0.1018340	0.3391251	0.9475519	0.3952695	0.2053883	0.3953591	0.5767841	0.9944050	0.8443255	0.7401417	0.9857288	0.3402922	0.1863155	0.8130140	0.1561001	0.6467502
500	0.9184731	0.3599823	0.8199533	0.0050632	0.0956959	0.4440657	0.9615668	0.4578899	0.3045935	0.3354687	0.5167616	1.0743140	0.9402321	0.7658468	1.0327854	0.3138532	0.1725712	0.7416956	0.1699199	0.7076657
550	0.8726174	0.3481231	0.9108334	0.0437986	0.0787362	0.3818721	0.9374088	0.4506343	0.2217446	0.0743792	0.5181007	1.0310961	0.3090381	0.6182532	0.9673218	0.0942160	0.1799559	0.7397885	0.1312740	0.7487489
600	0.8831014	0.3167635	0.8807512	0.0532420	0.0918365	0.3137462	0.9974443	0.3543892	0.1796403	0.0479594	0.3803130	1.0092421	0.1544248	0.5391464	1.0355263	0.0399813	0.1609694	0.7384304	0.1459201	0.6492817
650	0.8888044	0.3094438	0.8888598	0.0648507	0.0896553	0.2909260	0.9173570	0.3776284	0.1646792	0.0238842	0.3853313	1.0318380	0.1069184	0.5401660	1.0112697	0.0155475	0.1710921	0.7559453	0.1129879	0.6135608
700	0.8946702	0.3165836	0.9488673	0.0684737	0.0683231	0.2643192	0.9881988	0.3550163	0.1718729	0.0387999	0.3998533	0.9744629	0.0772874	0.4948825	0.9575355	0.0119976	0.1435234	0.6966839	0.1299630	0.6941533
750	0.8351363	0.2727041	0.9347979	0.0620864	0.0666820	0.2400054	1.0129072	0.3584285	0.1390460	0.0132670	0.4500259	1.0423869	0.0670470	0.5057534	0.9850871	0.0021265	0.1312509	0.6454231	0.1266357	0.5875092
800	0.7529835	0.2067201	0.9081890	0.0604800	0.0481378	0.2227052	0.8902498	0.3236646	0.1206738	0.0231195	0.4428846	1.0226281	0.0637342	0.4531235	0.9320461	0.0109791	0.1160987	0.6750952	0.1246084	0.6186612
850	0.7199740	0.2231069	0.9704150	0.0493775	0.0500983	0.1488196	0.8353910	0.2633039	0.1144593	0.0377904	0.3866823	1.0215543	0.0774915	0.4181067	1.0014046	0.0096778	0.0750966	0.5860571	0.1125644	0.6044965
900	0.7096539	0.2329362	1.0156654	0.0462602	0.0379780	0.1456751	0.7640761	0.2426469	0.1123133	0.0210319	0.4362053	0.9666814	0.0612986	0.4398323	1.0134791	0.0134379	0.1173897	0.4750927	0.1077483	0.6024817
950	0.7108620	0.2449651	1.0518923	0.0247592	0.0365033	0.1063200	0.6844510	0.2926612	0.0928450	0.0415121	0.3673443	0.9414786	0.0740884	0.4168216	1.0272207	0.0055123	0.1052822	0.5360783	0.0902775	0.6236078
1000	0.8324349	0.2096484	1.1160541	0.0220647	0.0174506	0.1370392	0.7592868	0.2818717	0.1221464	0.0311730	0.3809195	0.9570501	0.0734263	0.4586067	0.9665918	0.0120543	0.0949386	0.5543770	0.1141129	0.5825957

0	0.7935601	0.2607611	1.0095953	0.0533262	0.0443207	0.1041409	0.6966857	0.2363415	0.1261324	0.0576936	0.3635871	0.9908147	0.0804276	0.4543911	1.0319497	0.0076167	0.1073224	0.5470053	0.0822185	0.5866606
50	0.7587271	0.2670621	0.9264425	0.0425286	0.0342257	0.1485200	0.7963920	0.2716805	0.1261389	0.0273869	0.7973485	0.9959975	0.0627579	0.5369902	1.0137388	0.2216048	0.1284197	0.6919659	0.0717040	0.8344046
100	0.8092526	0.2896123	0.9739534	0.0532820	0.0518160	0.0951723	0.6199482	0.2378600	0.0991416	0.0535821	0.7889273	0.9708798	0.0499926	0.4835745	1.0388500	0.2736664	0.1244161	0.6845984	0.0976485	0.8674366
150	0.7379594	0.2637843	0.9508731	0.0469185	0.0524809	0.0836275	0.6172715	0.2040319	0.0976019	0.0283265	0.8485759	0.9779199	0.0606427	0.4570666	1.0533421	0.3540048	0.1348726	0.7819195	0.0884470	0.8307877
200	0.7096650	0.2285427	0.8952754	0.0526001	0.0498588	0.0824599	0.5469887	0.2052163	0.0740053	0.0263029	0.8726627	0.9099976	0.0572702	0.4199679	1.0803086	0.3145960	0.1266545	0.6792589	0.1048332	0.8526173
250	0.6538494	0.2379730	1.1598721	0.0611249	0.0319077	0.0519796	0.4775523	0.2019621	0.0685108	0.0426379	0.8919237	0.9695301	0.0477913	0.4148604	1.0442609	0.3388564	0.1033537	0.6634953	0.0869830	0.8756311
300	0.7229051	0.2162010	1.0531623	0.0613057	0.0253886	0.0561043	0.4705677	0.2381590	0.0757461	0.0332071	0.8270232	0.9136490	0.0476332	0.4670510	1.0313982	0.3457265	0.0983031	0.6348097	0.0833161	0.9052431
350	0.6639295	0.2326282	1.0272292	0.0534507	0.0360524	0.0601970	0.4027366	0.2417387	0.0588112	0.0139271	0.8805388	0.9425420	0.0591952	0.4490011	0.9499544	0.3298063	0.0728442	0.7093325	0.0975515	0.9007562
400	0.6390357	0.2211348	1.0309241	0.0518448	0.0248052	0.0509452	0.4202281	0.2100583	0.0824832	0.0432726	0.8830964	0.9855218	0.0781352	0.4088919	0.9078509	0.3169343	0.0966928	0.6701840	0.0788517	0.9060130
450	0.6359847	0.2404630	0.9665517	0.0581392	0.0334552	0.0452913	0.3670904	0.1787579	0.0615731	0.0305891	0.8889984	0.9854020	0.0750694	0.4032745	0.9402975	0.2819015	0.1165260	0.6925367	0.0771869	0.8227675
500	0.6423365	0.2551775	0.9901645	0.0686987	0.0290508	0.0449998	0.3459427	0.1840918	0.0692333	0.0308557	0.8844232	0.9825557	0.0717246	0.3849866	0.8597231	0.2987980	0.0867766	0.6252304	0.0665456	0.8803608
550	0.7259792	0.2606671	0.9658060	0.0458510	0.0322150	0.0635856	0.3739774	0.2078151	0.0754126	0.0439048	0.4894675	1.0348402	0.0554313	0.4045338	1.0519396	0.0902288	0.1083940	0.5028404	0.0682214	0.5935432
600	0.7485004	0.2399640	0.8839962	0.0432619	0.0374827	0.0645442	0.4310855	0.2097126	0.0756076	0.0456245	0.3668582	1.0258772	0.0555394	0.4229927	1.0118713	0.0395131	0.1054695	0.4710735	0.0594369	0.4638656
650	0.8639016	0.2413381	0.9697541	0.0302371	0.0428015	0.1236259	0.6547856	0.2355582	0.0776007	0.0226406	0.3789943	1.0009003	0.0977627	0.4443986	0.9622647	0.0197699	0.1215650	0.5213966	0.0848426	0.5666861
700	0.8118327	0.2352579	0.9732206	0.0452655	0.0542013	0.1754880	0.7341047	0.2205559	0.0877389	0.0272255	0.4312937	0.9804648	0.0703981	0.4473354	1.0419207	0.0121804	0.1069689	0.5672781	0.0673885	0.6265779
750	0.7566291	0.2287532	0.9704215	0.0519172	0.0518974	0.1730338	0.7875057	0.2633110	0.0834885	0.0240096	0.4135882	1.0290405	0.0785134	0.4657691	1.0897559	0.0059298	0.1168272	0.5975590	0.0821164	0.5675718
800	0.6458876	0.2188729	0.9729442	0.0420157	0.0564514	0.1466505	0.8438984	0.2534117	0.0840611	0.0339479	0.4253944	1.0102054	0.0674315	0.4497677	0.9151143	0.0058242	0.0887427	0.5363258	0.0882055	0.6005272
850	0.6679771	0.1907227	0.9609205	0.0392474	0.0448623	0.1047716	0.6372325	0.2052515	0.0704862	0.0381755	0.4088431	1.1484406	0.0622982	0.4507299	0.9833520	0.0134746	0.0942997	0.4824012	0.0694697	0.5045483
900	0.7087504	0.2467968	0.9596873	0.0401043	0.0210299	0.0746014	0.3725915	0.2325010	0.0600895	0.0259667	0.3600375	0.9951229	0.0431913	0.3994673	1.0330425	0.0123271	0.0764406	0.3988379	0.0521505	0.4744788
950	0.6245117	0.2463503	1.0686870	0.0539765	0.0216245	0.0605399	0.3473248	0.2088184	0.0777750	0.0197838	0.3458325	1.0427359	0.0502645	0.3804733	0.9743676	0.0024367	0.0870255	0.3598647	0.0599905	0.5246859
1000	0.6943948	0.2634728	0.9006226	0.0656039	0.0147078	0.0508008	0.3874162	0.1985550	0.1017618	0.0413910	0.3374214	1.0164288	0.0816982	0.4148821	0.9634468	0.0073845	0.1083450	0.3805174	0.0617446	0.4606231

0	0.7935601	0.2607611	1.0095953	0.0533262	0.0443207	0.1041409	0.6966857	0.2363415	0.1261324	0.0576936	0.3635871	0.9908147	0.0804276	0.4543911	1.0319497	0.0076167	0.1073224	0.5470053	0.0822185	0.5866606
50	0.9091501	0.2973870	0.8277537	0.0563479	0.0335696	0.1852613	0.6993904	0.3147575	0.1016461	0.8185164	0.6976839	1.0468594	0.4251108	0.4927366	1.0482147	0.0063651	0.1271454	0.5392390	0.1017034	0.6107730
100	0.9762841	0.3007410	0.8087185	0.0646175	0.0282834	0.1735482	0.8032264	0.2911331	0.1075161	0.7865272	0.8101482	0.9735153	0.5048283	0.4780488	0.9649207	0.0033597	0.1226960	0.5441016	0.1004954	0.6775271
150	0.9044205	0.3194476	0.7459634	0.0757145	0.0210638	0.2274845	0.8596889	0.2433100	0.1198765	0.7849099	0.8157166	0.9878885	0.5900009	0.4766633	1.0271535	0.0018568	0.1297823	0.5901033	0.1229295	0.6156468
200	0.9200988	0.3429714	0.7887271	0.0623875	0.0467225	0.2939328	0.8980321	0.2551463	0.1180003	0.8330794	0.8189276	0.9523659	0.5581039	0.5074056	1.0455779	0.0037714	0.1128037	0.6173869	0.1377162	0.6326205
250	0.9754538	0.3587725	0.7586872	0.0515860	0.0678112	0.3302225	0.9503909	0.3166211	0.1684721	0.8259133	0.8582465	1.0297923	0.5924525	0.5371385	0.9452387	0.0078129	0.1797050	0.7232449	0.1239336	0.6389581
300	1.0296264	0.3407655	0.8451303	0.0417503	0.0574565	0.3514662	0.9841335	0.3420131	0.2178202	0.8289026	0.8443492	0.9691792	0.5785625	0.5166158	0.9353864	0.0121096	0.1619324	0.6590282	0.1425910	0.6368553
350	1.0172133	0.3472597	0.7769432	0.0523465	0.0731682	0.4567030	1.0599952	0.3323704	0.2357262	0.8824714	0.8636197	1.0501775	0.5618741	0.5238091	0.9584295	0.0079686	0.1461096	0.7902292	0.1490350	0.6561507
400	0.9695634	0.4432297	0.8569764	0.0617992	0.0854129	0.4524706	1.0042356	0.3543100	0.2715553	0.8957776	0.8539144	1.0740419	0.5488291	0.5500811	0.9260971	0.0197653	0.2138130	0.7243637	0.1561579	0.6177807
450	0.9909153	0.4231661	0.7924106	0.0820457	0.0988533	0.4801110	1.0703002	0.4146348	0.3365828	0.8954063	0.8852738	1.0282177	0.5692180	0.5437074	1.0101903	0.0124333	0.1915935	0.8751935	0.2185022	0.5923580
500	0.9988988	0.4431466	0.8915654	0.0735233	0.0797540	0.4687675	1.0070951	0.4460246	0.3535707	0.8944328	0.8988567	1.0505064	0.5227754	0.5996041	1.0343162	0.0014484	0.2283890	0.8638072	0.2204398	0.6581385
550	1.0093773	0.4196566	0.9099187	0.0473190	0.1181460	0.4998146	0.9939173	0.4416346	0.3736193	0.1194731	0.6658249	0.9816785	0.2152814	0.4879000	0.9264428	0.0024385	0.2159106	0.8376205	0.2275528	0.6740670
600	0.9858083	0.3915867	0.9313179	0.0506431	0.0953274	0.4482571	0.8978238	0.4477190	0.3347664	0.0443457	0.5807798	1.0555630	0.1377994	0.4969210	0.9366082	0.0143377	0.1848397	0.8502556	0.2178844	0.6328523
650	0.9561933	0.3316442	0.9947764	0.0344991	0.0795633	0.4389873	0.9975922	0.3918037	0.2855870	0.0261641	0.4510795	1.0338906	0.1109382	0.4578022	0.9896294	0.0158878	0.1681476	0.7140517	0.2620127	0.6176162
700	0.8698404	0.3050013	1.0306815	0.0445372	0.0467602	0.3163422	0.9917335	0.3166310	0.1854635	0.0293022	0.4067755	0.9894676	0.0639845	0.4158677	1.0398225	0.0151230	0.1284361	0.6750984	0.2199308	0.5682984
750	0.9076372	0.2847974	1.0178160	0.0497661	0.0600813	0.2395712	0.9577860	0.2530839	0.1307172	0.0349135	0.4132184	0.9486585	0.0577904	0.5008770	0.9456342	0.0097236	0.1379587	0.6929720	0.1613143	0.6012610
800	0.8686915	0.2381371	0.9878488	0.0352161	0.0620478	0.2271581	0.9616016	0.3045839	0.1485445	0.0331810	0.4509204	1.0155825	0.0347894	0.5088508	1.0185931	0.0117552	0.1643382	0.6551792	0.1703228	0.6261906
850	0.8225361	0.2444022	0.9875081	0.0454865	0.0585522	0.2124885	0.8047680	0.2657482	0.1069663	0.0420103	0.4898706	1.0455122	0.0520214	0.5007518	1.0226374	0.0119754	0.1456296	0.5341025	0.0978218	0.6369540
900	0.7464145	0.2260095	0.9772501	0.0330047	0.0323087	0.1996455	0.7940673	0.2654369	0.0781057	0.0204710	0.4365888	1.0386419	0.0638493	0.5221493	1.0858113	0.0181969	0.1297616	0.5260683	0.0936375	0.5728585
950	0.7455609	0.2588809	0.9965998	0.0611179	0.0258835	0.1372715	0.6906873	0.2329548	0.1009452	0.0391152	0.3575783	1.0764478	0.0712633	0.4570771	1.0923024	0.0158948	0.1085472	0.5347779	0.0840942	0.5919267
1000	0.7937245	0.2670060	0.9364283	0.0736499	0.0353079	0.1266368	0.6472221	0.2104362	0.0946460	0.0378363	0.3145616	1.0564263	0.0738083	0.4836581	1.0386069	0.0000934	0.1229377	0.5619340	0.0846277	0.5927229

0	0.7935601	0.2607611	1.0095953	0.0533262	0.0443207	0.1041409	0.6966857	0.2363415	0.1261324	0.0576936	0.3635871	0.9908147	0.0804276	0.4543911	1.0319497	0.0076167	0.1073224	0.5470053	0.0822185	0.5866606
50	0.7493493	0.1367112	1.0407670	0.0160794	0.0271323	0.5121147	0.7182956	0.2196836	0.1035575	0.0333806	0.3833465	1.0473831	0.4320495	0.4010755	1.0567668	0.0026374	0.1105455	0.5319153	0.1662222	0.5780338
100	0.4794784	0.1052407	1.0022356	0.0076074	0.0175339	0.6178846	0.5442388	0.1868946	0.0822904	0.0544671	0.3640315	0.9732060	0.5961684	0.3633555	0.9959543	0.0029291	0.0888950	0.3429875	0.1826878	0.5787504
150	0.4430183	0.1180586	0.9805350	0.0001009	0.0146988	0.7484564	0.4034602	0.1824055	0.0770656	0.0316353	0.3432353	0.9573315	0.6131255	0.3287006	1.0063978	0.0106336	0.0460145	0.2472133	0.1551462	0.5342214
200	0.3860047	0.1192233	0.9608807	0.0027725	0.0180837	0.8331081	0.2879357	0.2319377	0.0489431	0.0307647	0.2624265	0.9680514	0.6133620	0.3180040	1.0550743	0.0078759	0.0537686	0.1729185	0.1388581	0.4092150
250	0.3167110	0.0904828	0.9642967	0.0009240	0.0163536	0.7020459	0.3281313	0.1973852	0.0701483	0.0248760	0.2726620	0.8581395	0.5748560	0.2576615	0.9646138	0.0068670	0.0600289	0.0821041	0.1414094	0.3267613
300	0.3018079	0.0821661	0.9777667	0.0005116	0.0095885	0.7031687	0.2526602	0.1610145	0.1051409	0.0319685	0.1993802	0.6559024	0.5825242	0.2604077	0.9431617	0.0032181	0.0381221	0.0561084	0.1230531	0.2636129
350	0.2648386	0.0872742	1.0232234	0.0036396	0.0120827	0.6834464	0.2617392	0.1571001	0.0940777	0.0159442	0.1726455	0.6307136	0.6166961	0.2671783	0.9780822	0.0097743	0.0527726	0.0445612	0.1365264	0.2522782
400	0.2536404	0.0899009	0.9273714	0.0042354	0.0034748	0.6754104	0.2974848	0.1676942	0.0803859	0.0234623	0.1783166	0.4107925	0.5896735	0.2419300	0.9233355	0.0021136	0.0386775	0.0247263	0.1304471	0.2140136
450	0.1828562	0.0758322	1.0667708	0.0005078	0.0037073	0.7377859	0.2426984	0.1204554	0.0484072	0.0231462	0.1562174	0.2766769	0.5708700	0.2533076	0.9921504	0.0098058	0.0447107	0.0255747	0.1564896	0.1440058
500	0.1592636	0.0600348	1.0182171	0.0001611	0.0035162	0.6280267	0.2185978	0.1158699	0.0657337	0.0411132	0.1275577	0.1064829	0.5579047	0.2349394	0.9205699	0.0081682	0.0259501	0.0187781	0.1529820	0.1275477
550	0.2650071	0.1776938	0.9901997	0.0261384	0.0098619	0.2033095	0.1222364	0.1434372	0.0688719	0.0552342	0.0713474	0.0736037	0.1845482	0.2876283	0.9529906	0.0155900	0.0364841	0.0126319	0.0801463	0.0904400
600	0.4415511	0.1872681	1.1266736	0.0330981	0.0255207	0.0846842	0.0984860	0.1248567	0.0633253	0.0260796	0.1316213	0.2903797	0.1170970	0.3492943	0.9915189	0.0086489	0.0412302	0.0261288	0.0497261	0.1442527
