"Time"	gadX	torR	rutR	gadW	hdeA	gadY	yhiD	dctR	hdeB	gadC
500	0.0028227	0.7218923	0.5510348	0.6850161	0.2195888	0.3496225	0.6720452	0.0026514	0.6134308	0.0089333
550	0.0095846	0.7456030	0.6461684	0.5357762	0.2213286	0.1143401	0.5109455	0.0076998	0.5086990	0.0164570
600	0.0123238	0.6645084	0.7092217	0.6200568	0.2265405	0.0331165	0.5321230	0.0154212	0.6743758	0.0201729
650	0.0078822	0.8425571	0.7605725	0.7249750	0.3192618	0.0274474	0.6143987	0.0082100	0.7939921	0.0326567
700	0.0099885	0.7499703	0.6868952	0.6444873	0.2286483	0.0119447	0.7104016	0.0173727	0.6959669	0.0448920
750	0.0040176	0.7165008	0.5826852	0.7208991	0.3194915	0.0073575	0.6263040	0.0051002	0.5912828	0.0273583
800	0.0036704	0.6885398	0.5923127	0.5341425	0.3609121	0.0033738	0.4921895	0.0018612	0.7220321	0.0147266
850	0.0071821	0.6338489	0.6736594	0.8306540	0.2639471	0.0015331	0.5114469	0.0132510	0.6615483	0.0117409
900	0.0182004	0.6934396	0.6998130	0.6443304	0.3242314	0.0136846	0.6562600	0.0159758	0.6225926	0.0292382
950	0.0038719	0.7684005	0.7536668	0.7664084	0.2916606	0.0164267	0.5860304	0.0015041	0.5730023	0.0302768
1000	0.0074559	0.5733501	0.7416427	0.6421030	0.3006814	0.0012352	0.5702291	0.0035427	0.6591258	0.0454353

0	0.0102924	0.7382820	0.7160688	0.7560433	0.2032172	0.0080519	0.5818288	0.0320582	0.5890983	0.0157100
50	0.0045090	0.6543160	0.4550938	0.3963704	0.2669615	0.0583856	0.5023828	0.0147792	0.6139598	0.2540850
100	0.0026893	0.6454276	0.3271885	0.3552997	0.2325421	0.0134925	0.4721116	0.0150664	0.5841727	0.2944825
150	0.0026895	0.6328675	0.3814469	0.4015363	0.3662259	0.0134473	0.4511525	0.0011724	0.5587114	0.3277267
200	0.0005212	0.6253131	0.3611647	0.4483760	0.3570172	0.0249077	0.5629370	0.0014114	0.4918812	0.2875357
250	0.0002764	0.6570087	0.4695606	0.3155033	0.2975217	0.0294974	0.5356262	0.0000000	0.4727011	0.3366273
300	0.0003436	0.5884078	0.3178540	0.3105882	0.3254329	0.0425477	0.4547204	0.0007294	0.6893996	0.2849589
350	0.0009615	0.7240760	0.2707655	0.2810022	0.3743264	0.0506663	0.4680317	0.0001030	0.6245708	0.4428382
400	0.0034641	0.6296182	0.3495928	0.2763907	0.3870687	0.0499260	0.5888901	0.0046576	0.6840515	0.3378005
450	0.0003426	0.5770140	0.3405981	0.2430512	0.4175704	0.0356768	0.4801778	0.0019889	0.5886394	0.3527584
500	0.0000904	0.5677267	0.3745881	0.2076498	0.4254079	0.0232121	0.6657154	0.0000000	0.4631813	0.3521227
550	0.0250619	0.7278743	0.5739663	0.6002309	0.3600614	0.0178390	0.7109426	0.0096966	0.5713763	0.1011117
600	0.0104497	0.8271848	0.6565466	0.8146421	0.3402299	0.0034378	0.5607323	0.0087006	0.6281801	0.0263258
650	0.0075077	0.6901668	0.7140244	0.6821659	0.3510170	0.0069067	0.5175810	0.0148835	0.6054446	0.0395149
700	0.0065504	0.6792991	0.7655974	0.6850839	0.2955200	0.0021361	0.4178994	0.0280994	0.6238416	0.0094528
750	0.0084255	0.5856410	0.7117432	0.6816562	0.3760985	0.0046158	0.5724639	0.0304943	0.6872750	0.0134724
800	0.0058888	0.6439133	0.7642077	0.8536952	0.2726923	0.0207554	0.6007173	0.0083416	0.6741738	0.0181800
850	0.0142646	0.5912717	0.6700491	0.5630625	0.2885969	0.0103094	0.5875549	0.0112593	0.5910710	0.0124931
900	0.0177529	0.6457890	0.7526649	0.8215461	0.2767140	0.0027007	0.5394706	0.0076452	0.5686289	0.0034319
950	0.0195422	0.7615194	0.6502609	0.6542104	0.2489485	0.0284824	0.5692227	0.0171740	0.6881331	0.0021685
1000	0.0124454	0.7228516	0.6628417	0.6409322	0.3432863	0.0067254	0.5220603	0.0107139	0.5566972	0.0120775

0	0.0152135	0.6815691	0.7653078	0.7900393	0.2801135	0.0050738	0.5901478	0.0426453	0.6461247	0.0147423
50	0.0251423	0.4100850	0.6730543	0.2478830	0.3211703	0.0056354	0.5438367	0.0138195	0.5810076	0.0493457
100	0.0448095	0.3235713	0.7361615	0.1164598	0.3140445	0.0098753	0.4474950	0.0017527	0.5463986	0.0577093
150	0.0480281	0.2946917	0.6063570	0.0814625	0.4990992	0.0266386	0.3908366	0.0099788	0.5552480	0.0349301
200	0.1059757	0.2751288	0.7038977	0.0553392	0.5492223	0.0061211	0.3718689	0.0057629	0.6144341	0.0698431
250	0.2131172	0.2949579	0.6607666	0.0318439	0.5110332	0.0024057	0.3903064	0.0073541	0.4595848	0.0672529
300	0.2454823	0.3261221	0.6653402	0.0340965	0.5649810	0.0033911	0.4155950	0.0401099	0.2855039	0.0803337
350	0.2597751	0.2278612	0.6927524	0.0176816	0.7251508	0.0035157	0.5023980	0.0254529	0.1573631	0.0849416
400	0.3080340	0.3698781	0.7646929	0.0364824	0.6128712	0.0000000	0.4422890	0.0184760	0.2101735	0.1121873
450	0.3044497	0.2904590	0.7082279	0.0072294	0.5504880	0.0055362	0.4186595	0.0308525	0.2001014	0.1149097
500	0.2788488	0.2508842	0.6997987	0.0189205	0.5848904	0.0161183	0.3676907	0.0050528	0.2437550	0.0955934
550	0.2667311	0.6551012	0.7094406	0.2036513	0.5704748	0.0118011	0.3239689	0.0312006	0.2762288	0.1116691
600	0.1433871	0.7816408	0.6914803	0.1417367	0.4899385	0.0024745	0.1765177	0.0820365	0.3806029	0.1060845
650	0.1080788	0.6787627	0.7308862	0.1198303	0.4976048	0.0034804	0.2744864	0.0648569	0.3676113	0.0864335
700	0.0902149	0.6279019	0.7457612	0.1645078	0.5442621	0.0015135	0.3400228	0.0689602	0.5132385	0.0260367
750	0.0943187	0.6500364	0.5957419	0.3282194	0.3965417	0.0021754	0.3855736	0.0384892	0.5613610	0.0355851
800	0.0672637	0.6300156	0.7817267	0.3789390	0.4854494	0.0091060	0.4844109	0.0711155	0.5973293	0.0374155
850	0.0672083	0.6473291	0.7285545	0.3656316	0.5371449	0.0214061	0.5675280	0.0685108	0.6454728	0.0082919
900	0.0474645	0.6416503	0.7164808	0.5872163	0.3120679	0.0062287	0.5107670	0.0552444	0.6157717	0.0230952
950	0.0598440	0.6706176	0.7171992	0.5840980	0.3133053	0.0183438	0.5183846	0.0456544	0.5172237	0.0067194
1000	0.0102399	0.5836456	0.7850589	0.7659772	0.3304497	0.0326593	0.4044030	0.0435186	0.6373734	0.0078768

0	0.0099711	0.7327749	0.8350501	0.7053343	0.2838605	0.0072923	0.5627333	0.0128225	0.6196258	0.0106440
50	0.0157587	0.6603289	0.6933439	0.7349939	0.2437160	0.3625782	0.6021218	0.0006278	0.6817479	0.1547089
100	0.0161985	0.8168621	0.5652028	0.6682947	0.2717498	0.5177570	0.4822002	0.0047777	0.6436044	0.1569955
150	0.0249845	0.7485505	0.5681576	0.7774390	0.2902429	0.6281252	0.5116975	0.0124890	0.6217935	0.2082350
200	0.0188354	0.6122379	0.5609416	0.6619599	0.2723425	0.6234681	0.6914198	0.0064338	0.6247697	0.1920748
250	0.0130616	0.6295364	0.5325999	0.8510696	0.2940204	0.5886880	0.5578441	0.0021074	0.6490289	0.1216594
300	0.0011649	0.7743366	0.6368940	0.6971290	0.3626853	0.5886178	0.5393898	0.0068932	0.7713702	0.2736804
350	0.0262971	0.7065376	0.6973794	0.7919272	0.2581120	0.4665312	0.4899789	0.0031539	0.5800398	0.2463024
400	0.0124683	0.7064590	0.6366163	0.6775739	0.2722929	0.5142984	0.5537536	0.0030886	0.7022108	0.1546480
450	0.0080073	0.6482216	0.5774895	0.7409318	0.2562368	0.5424075	0.5309138	0.0039969	0.6016496	0.1791686
500	0.0087503	0.6684067	0.6104305	0.7061807	0.3387363	0.7045389	0.5322879	0.0111810	0.7032574	0.1632298
550	0.0161324	0.8329186	0.5954758	0.7382180	0.2456811	0.1344015	0.5690099	0.0026488	0.6547115	0.0595644
600	0.0029873	0.7352084	0.7581017	0.7773693	0.2156017	0.0416260	0.4862344	0.0133825	0.5993337	0.0088216
650	0.0124929	0.9092006	0.8083645	0.6211454	0.2637703	0.0421174	0.6249856	0.0088796	0.5045719	0.0098740
700	0.0065631	0.7458644	0.7407633	0.6990434	0.3111807	0.0064792	0.5624407	0.0348072	0.5728048	0.0177857
