"Time"	relE	relB	hokD	alaS	ilvN
600	0.1317724	0.9991747	0.1030929	1.0221007	0.9217850
650	0.1112596	1.0472356	0.1092569	0.9685149	0.9820232
700	0.1169549	0.9840626	0.0840342	0.9217952	1.0089092
750	0.1031583	1.0842072	0.0760279	0.9776273	0.9125007
800	0.1100687	1.0339000	0.0968030	0.9242232	1.0762067
850	0.1087519	0.8933785	0.0887186	0.9689816	1.1446039
900	0.0923677	0.9839472	0.1190678	0.9318267	1.0773852
950	0.0927952	0.9858408	0.0759988	1.0727464	1.0878415
1000	0.0875488	0.9744173	0.0902569	1.0414255	1.0052499

0	0.1017512	1.0140979	0.1183276	1.0197753	0.9573333
50	0.0398122	1.0416217	0.0848058	1.0265165	0.8262544
100	0.0038644	0.9709847	0.1081350	0.9720788	0.8394621
150	0.0033747	0.9372120	0.3084474	0.9316826	0.8002266
200	0.0006218	1.0477353	0.3777251	0.9151137	0.8038139
250	0.0008603	1.0939463	0.5560445	0.9568770	0.8587858
300	0.0000000	1.0145928	0.7778887	0.9777540	0.8398934
350	0.0009166	1.0477676	0.8423555	1.0440398	0.7912576
400	0.0004355	1.0156420	0.9936451	0.9467086	0.8297517
450	0.0027937	0.9466779	0.8665985	0.9601640	0.7947440
500	0.0022227	0.9594131	1.0005078	0.9376834	0.7150889
550	0.0683198	0.9766337	0.5047227	0.9655486	0.9025495
600	0.0813150	0.9744098	0.2198061	0.9012286	0.9934449
650	0.0914615	0.9324150	0.1375620	0.9855118	1.0897925
700	0.0933876	1.0161983	0.1408720	1.0710589	0.9912071
750	0.1080836	0.9818992	0.1098230	0.9722805	1.0058134
800	0.1014583	1.1206384	0.1005477	1.0051192	1.1518178
850	0.1037552	1.1000677	0.1028642	1.0492434	1.0890939
900	0.0855680	0.9906784	0.1176047	0.9961378	1.0077026
950	0.1061615	0.8702183	0.1259176	1.0112973	1.0259714
1000	0.0884362	1.0294132	0.0870588	0.9443892	0.9982891

0	0.1017512	1.0140979	0.1183276	1.0197753	0.9573333
50	0.0800111	0.9856670	0.0968351	0.4973375	1.0253600
100	0.0924104	1.0251745	0.0805194	0.3828478	0.9709538
150	0.0872326	0.9564743	0.1176801	0.3265577	1.0501253
200	0.1140368	0.9921513	0.1211152	0.3932369	1.0615379
250	0.0748187	0.9978482	0.0967446	0.3849651	0.9564788
300	0.1008730	1.0395250	0.0996148	0.3531420	1.0428263
350	0.1171263	1.0591791	0.1146381	0.3888095	1.0447147
400	0.1024457	1.0311147	0.1037775	0.3149150	0.9949515
450	0.1191978	1.1079444	0.1140840	0.4004147	0.9876606
500	0.1205013	1.0761078	0.0861505	0.3242483	0.9184978
550	0.1078489	0.9265331	0.1212958	0.9116292	0.9005740
600	0.0769626	1.0888130	0.1364482	1.0177643	0.9719566
650	0.0900556	0.9785574	0.1087034	1.0236849	1.0807852
700	0.1087984	0.9987031	0.0905703	1.0046839	1.0560716
750	0.0933150	1.0346183	0.0929726	0.9876489	1.0753341
800	0.1125584	1.0343486	0.1019605	0.9394665	1.0498695
850	0.0773543	0.9528882	0.1428635	1.0017346	1.0072753
900	0.0782506	1.0030314	0.0913260	1.0569901	1.0726643
950	0.0896192	0.9902900	0.0767110	0.9206293	0.9824252
1000	0.0994825	0.8753559	0.0905638	1.0482231	0.9365393

0	0.1017512	1.0140979	0.1183276	1.0197753	0.9573333
50	0.0817828	1.0023218	0.0810651	0.8629946	1.0421406
100	0.0824757	0.9318627	0.0946181	0.7807942	1.0576205
150	0.0781661	0.9788245	0.0962601	0.7684700	1.1373388
200	0.0772025	1.0014658	0.0972069	0.7118499	1.0794224
250	0.1025929	0.9443785	0.1292406	0.7864711	1.0121391
300	0.0792521	0.9312904	0.1156359	0.7937597	1.0402761
350	0.0953239	0.9764130	0.0894453	0.7138476	1.0500907
400	0.0841171	0.9729105	0.1297197	0.7396812	1.0355113
450	0.0849046	0.9095927	0.1571798	0.7897262	1.0653218
500	0.0820865	0.9884137	0.1378643	0.8161054	1.0330459
550	0.0945795	0.9930510	0.0882448	1.0196660	0.9713070
600	0.1006010	0.9676570	0.1070746	1.0183295	1.0299878
650	0.0782267	0.8846209	0.1070567	0.9877476	0.9993084
700	0.1002969	0.9537414	0.1322601	0.9967537	0.9909931
750	0.0847399	0.9815611	0.1184154	0.9517315	0.9903125
800	0.0893658	1.0230190	0.1115933	0.8642044	0.9779313
850	0.0926639	1.0195316	0.1535735	0.9355200	0.9654744
900	0.0877089	1.0800960	0.0846198	0.9556950	0.9846651
950	0.0798749	1.0621991	0.1081890	0.9655807	0.9885162
1000	0.0736746	1.0727546	0.0941070	1.0212787	0.8978558

0	0.1017512	1.0140979	0.1183276	1.0197753	0.9573333
50	0.0275272	0.9917935	0.0722782	1.0076766	1.0676298
100	0.0199121	1.0025545	0.1451938	1.0406277	0.9603773
150	0.0063448	1.0137587	0.2078251	1.0106301	1.0109809
200	0.0025089	1.0645674	0.2322509	1.0656586	1.0317180
250	0.0007777	1.1318366	0.3098036	0.9663727	0.9455370
300	0.0012482	0.9917435	0.4891598	1.0388073	0.9002456
350	0.0000000	0.9968216	0.7152252	1.0617748	0.8918762
400	0.0023712	0.9645291	0.6796578	1.0157852	0.9743518
450	0.0005894	0.9594623	0.5334981	0.9555512	1.0123331
500	0.0004204	1.0630224	0.6914527	0.9683156	1.0410410
550	0.0435791	1.0993649	0.4924696	1.0169641	1.0583837
600	0.0583544	1.0391031	0.2572508	0.9843501	0.9251098
650	0.0797067	0.9920154	0.1674022	0.9514852	0.9287006
700	0.1290136	1.0463862	0.1297737	0.9061914	0.9675726
750	0.1263335	1.0064226	0.1322006	0.9773634	0.8844396
800	0.0701875	0.9749050	0.1339676	1.0696253	0.8921026
850	0.0621349	1.0351984	0.1250783	0.9783890	1.0281183
900	0.0705080	1.0060283	0.1202524	0.8542114	1.0574013
950	0.1063357	0.9630049	0.0974226	0.9074521	1.0011304
1000	0.0804646	0.9677051	0.1098535	0.9083582	1.0257642
