"Time"	gadX	torR	rutR	gadW	hdeA	gadY	yhiD	dctR	hdeB	gadC
500	0.0166201	0.9983910	0.8224223	0.8795853	0.2468152	0.5235202	0.7658634	0.0132838	0.9229359	0.0174858
550	0.0128051	1.0173342	1.0237418	0.9969072	0.3716981	0.1798706	0.8106597	0.0440616	0.9548882	0.0179770
600	0.0239641	0.9755125	0.9596676	1.0457272	0.3538304	0.0655469	0.7847505	0.0325420	0.8771877	0.0194520
650	0.0104923	1.0479051	1.0018309	0.9366486	0.3601626	0.0216371	0.7545604	0.0280746	0.9196592	0.0377565
700	0.0188839	1.0084294	1.0161867	0.9677530	0.3532195	0.0116422	0.8000489	0.0297194	0.8958702	0.0311812
750	0.0128494	0.9882760	0.9401175	0.9937623	0.3883072	0.0231263	0.7952457	0.0201160	0.9245951	0.0115789
800	0.0006249	1.0184877	0.9323405	1.0071339	0.3879050	0.0097899	0.7173713	0.0057911	0.9000475	0.0184780
850	0.0067705	1.0720024	0.9717120	0.9628660	0.4103782	0.0025516	0.7599081	0.0073293	1.0198309	0.0270914
900	0.0090076	1.0702214	1.0142709	0.9721556	0.4154270	0.0071649	0.8273955	0.0225190	0.9580614	0.0152626
950	0.0105186	0.9689103	1.0012689	0.9139359	0.4098941	0.0104810	0.7639177	0.0131604	0.9300883	0.0207763
1000	0.0136623	0.8730187	1.0001669	0.9599287	0.3862004	0.0093632	0.7347990	0.0094148	0.8315564	0.0237456

0	0.0136695	1.0170041	1.0721733	1.0793691	0.3926231	0.0111080	0.7505467	0.0158926	0.9119853	0.0215148
50	0.0147416	0.5635740	0.1810491	0.9889873	0.3351071	0.0130900	0.7889839	0.0100978	0.9122656	0.0079573
100	0.0167802	0.5085029	0.0398222	0.9691860	0.3539258	0.0185962	0.8015728	0.0150478	0.8751452	0.0073164
150	0.3222912	0.4907004	0.0118034	1.0183974	0.2901826	0.0126064	0.6793469	0.0303950	0.8498427	0.0192492
200	0.4897668	0.4477315	0.0011677	1.0082975	0.3436918	0.0109420	0.3127131	0.3239177	0.7690938	0.0599979
250	0.4952213	0.4384236	0.0114382	1.0511011	0.3425981	0.0227625	0.1539573	0.4889575	0.7044779	0.1342336
300	0.5379851	0.5160162	0.0082207	1.0433538	0.3950052	0.0545865	0.0862791	0.6358222	0.7090508	0.2290706
350	0.6118826	0.5389178	0.0078279	1.0389918	0.3755733	0.0671975	0.0710829	0.5023807	0.6366688	0.2396478
400	0.5517729	0.5639366	0.0131631	0.9232527	0.3772485	0.1057003	0.0570319	0.4840570	0.6382294	0.2179593
450	0.5151913	0.5118839	0.0078231	1.0005610	0.4300045	0.0848745	0.0537610	0.5443645	0.6390214	0.2595514
500	0.5477209	0.5209352	0.0146992	1.0330885	0.4308758	0.0841347	0.0485743	0.5697636	0.7345201	0.2704763
550	0.3714429	0.8320904	0.8304593	0.9937331	0.4271232	0.0843858	0.0663787	0.6180234	0.7173728	0.2120570
600	0.1086976	0.9097274	1.0231709	0.8910874	0.4239950	0.0425060	0.0804221	0.4349169	0.7039058	0.1241574
650	0.0386692	0.9524882	1.1260166	0.6744683	0.4127134	0.0120839	0.2372482	0.2512247	0.8385815	0.0572415
700	0.0168717	0.9588696	1.0410424	0.7713384	0.4462636	0.0131783	0.5586372	0.1545802	0.9153008	0.0229529
750	0.0256011	1.0242965	0.9359925	0.9517870	0.4369296	0.0168108	0.6874738	0.0739361	0.9006776	0.0051447
800	0.0227031	0.9849265	1.0422244	0.9164018	0.3543026	0.0061050	0.7292949	0.0256156	0.8617087	0.0203046
850	0.0167716	0.9487480	1.0134221	0.9960125	0.3564050	0.0102997	0.7890633	0.0291781	0.8379573	0.0207385
900	0.0130227	0.9739830	1.0063336	1.0436436	0.3809360	0.0007420	0.7943534	0.0187437	0.9310259	0.0217201
950	0.0139215	0.9183980	0.9745062	1.0964621	0.3617241	0.0060438	0.8035800	0.0265284	0.8323820	0.0211446
1000	0.0283076	0.9153916	0.9778671	1.0073286	0.3150005	0.0133879	0.7267349	0.0358155	0.8745221	0.0202918

0	0.0136695	1.0170041	1.0721733	1.0793691	0.3926231	0.0111080	0.7505467	0.0158926	0.9119853	0.0215148
50	0.0240779	0.9816324	0.8044860	0.9892870	0.3496609	0.0122433	0.7771395	0.0050858	0.9411599	0.0136236
100	0.0136409	1.0276275	0.7684293	1.0327226	0.3222649	0.0055209	0.7810992	0.0030660	0.8159157	0.0119858
150	0.0157342	0.9993991	0.7950904	1.0500719	0.3508674	0.0059587	0.8570051	0.0120930	0.8799474	0.0261703
200	0.0193449	1.0774775	0.7495941	0.9742903	0.3844678	0.0083878	0.7545156	0.0103274	0.9135512	0.0160268
250	0.0179205	1.0663991	0.8809772	0.9601984	0.3890285	0.0093223	0.7945964	0.0263291	0.9651298	0.0187800
300	0.0148678	1.1141643	0.8053413	0.9681949	0.3647838	0.0108701	0.8607447	0.0196032	1.0220868	0.0275556
350	0.0144148	0.9136926	0.7802122	1.0155066	0.3884708	0.0134240	0.8918690	0.0156550	0.9679323	0.0240159
400	0.0196713	1.0644337	0.8320220	0.9355407	0.3758612	0.0150591	0.8235665	0.0253559	0.8181686	0.0031311
450	0.0069621	1.1000221	0.7329324	0.9357061	0.3595537	0.0055056	0.8099735	0.0112520	0.8564682	0.0191189
500	0.0109237	1.0623076	0.7662970	0.9846779	0.4051520	0.0069706	0.8274332	0.0128451	0.8848894	0.0232306
550	0.0104038	0.9492611	0.9101176	1.0468204	0.4105705	0.0104348	0.7855372	0.0133472	0.9462743	0.0154095
600	0.0176033	0.9594453	0.9411322	1.0685546	0.3929338	0.0061236	0.8377838	0.0181543	0.8399776	0.0209643
650	0.0064305	1.0419518	0.9969893	1.0558110	0.4219355	0.0071093	0.8206873	0.0083979	0.8681910	0.0174077
700	0.0037781	1.0609773	1.0328274	1.0528159	0.3777864	0.0052765	0.7836313	0.0210153	0.8754349	0.0215182
750	0.0068152	1.0335602	0.9190540	0.9908561	0.4003807	0.0088010	0.8904124	0.0123249	0.8881457	0.0096136
800	0.0168666	1.0054866	1.0490488	0.9889630	0.3811176	0.0093183	0.7654840	0.0114470	0.9154787	0.0119628
850	0.0119434	1.0293283	0.8982819	1.0080746	0.3705120	0.0061282	0.8353497	0.0038657	0.8995968	0.0227312
900	0.0040168	1.0516690	0.9329775	0.9154427	0.3419959	0.0065320	0.6986408	0.0181862	0.9038203	0.0204782
950	0.0085382	1.0592010	0.9650251	1.0041006	0.3467062	0.0039257	0.8410489	0.0057008	0.9208365	0.0208658
1000	0.0165129	1.0772772	1.0706199	0.9987112	0.3536374	0.0101007	0.7980520	0.0089971	0.8803855	0.0129391

0	0.0136695	1.0170041	1.0721733	1.0793691	0.3926231	0.0111080	0.7505467	0.0158926	0.9119853	0.0215148
50	0.0039304	1.0129882	0.9854594	1.0674358	0.3899900	0.2069008	0.8017663	0.0009478	0.9486567	0.0240503
100	0.0104119	1.0206447	0.9348763	1.0079105	0.3233086	0.2885569	0.7804175	0.0015584	0.9236626	0.0194433
150	0.0102630	1.0414957	1.0218811	0.9835514	0.3534159	0.2777999	0.7690863	0.0219262	0.8815775	0.0172759
200	0.0182407	1.0536219	0.8991826	0.9379995	0.3626059	0.3516801	0.7828808	0.0225622	0.8736988	0.0058355
250	0.0154491	1.0477884	0.9122971	1.0095199	0.3534491	0.3179467	0.7673047	0.0139610	0.9276923	0.0235468
300	0.0129865	1.0907220	0.9380263	0.9638543	0.3377355	0.3391276	0.7723650	0.0189774	0.8237036	0.0041016
350	0.0094211	1.0108167	0.9218906	1.0873886	0.3102507	0.3595667	0.7116463	0.0218223	0.9152862	0.0085912
400	0.0056633	1.1117254	0.9805202	0.9969970	0.3992661	0.3238559	0.7684469	0.0146332	0.9707493	0.0029795
450	0.0148546	0.9815995	0.9169570	1.0133336	0.4012133	0.3156703	0.8241826	0.0112024	0.9159242	0.0131835
500	0.0226927	0.9411439	0.9133001	0.9180975	0.4342613	0.3385037	0.8330696	0.0101752	0.9345197	0.0203775
550	0.0164430	0.9559042	1.0441137	0.9557219	0.4370720	0.1299395	0.8146211	0.0062148	0.9896536	0.0225705
600	0.0170670	0.9907934	1.0390922	1.0952198	0.3196779	0.0631106	0.8224410	0.0208109	0.9581972	0.0254666
650	0.0198328	0.9928033	1.0915301	1.0891768	0.3285168	0.0260640	0.8299279	0.0224395	0.8849268	0.0124354
700	0.0118520	1.0422282	1.0205499	1.0183745	0.3170388	0.0138628	0.6890030	0.0328854	0.8578640	0.0291648
750	0.0143917	0.9718111	0.9167466	0.9553041	0.3443950	0.0056385	0.7294614	0.0318692	0.9174094	0.0110324
800	0.0191553	0.9853669	0.9803042	0.8908469	0.3891678	0.0105662	0.7531399	0.0482131	0.9628507	0.0086848
850	0.0113985	1.0367788	1.0574247	0.9322573	0.3826233	0.0047646	0.7440482	0.0225597	0.9461433	0.0264125
900	0.0137448	0.9405874	0.9787259	0.9637813	0.3977727	0.0088757	0.6963096	0.0214155	0.9308840	0.0181365
950	0.0200730	0.9562995	1.0882793	0.9773090	0.3601978	0.0045299	0.7515010	0.0250312	0.8374142	0.0198841
1000	0.0164847	1.0340137	0.9962478	1.0002611	0.3818450	0.0112848	0.7243807	0.0271187	0.8962342	0.0154523

0	0.0136695	1.0170041	1.0721733	1.0793691	0.3926231	0.0111080	0.7505467	0.0158926	0.9119853	0.0215148
50	0.0243794	0.5821882	0.9882593	0.9204033	0.3410970	0.0205126	0.7147996	0.0265749	0.8773450	0.0183786
100	0.0137240	0.4836841	0.9877353	0.9782586	0.3407165	0.0060504	0.7319501	0.0172031	0.8693388	0.0138714
150	0.0135283	0.4224582	0.9803941	1.0816644	0.3136660	0.0162097	0.6724951	0.0056978	0.9298986	0.0062325
200	0.0161653	0.4355299	0.9813608	1.0708680	0.3383055	0.0192088	0.5253227	0.0229955	0.8694638	0.0261464
250	0.0138818	0.4444978	0.9774754	1.0343935	0.3260642	0.0213255	0.5178152	0.0229899	0.8406282	0.0119722
300	0.0104703	0.4806599	1.0668576	0.9678009	0.3043117	0.0133844	0.5954337	0.0187911	0.8059166	0.0157059
350	0.0180367	0.4315834	1.0924643	1.0077164	0.3237221	0.0024976	0.5793819	0.0261230	0.8595515	0.0176775
400	0.0209747	0.4195349	1.0302422	0.9859860	0.3266151	0.0105316	0.5507863	0.0211539	0.7851384	0.0057135
450	0.0247257	0.4163824	0.9512303	0.9171121	0.3283701	0.0122891	0.5364878	0.0091302	0.8288782	0.0086250
500	0.0271171	0.4365806	1.0204740	0.9473095	0.3497670	0.0060555	0.5667310	0.0385833	0.8469430	0.0246044
550	0.0132084	0.8624947	0.9633094	1.0346107	0.3107362	0.0136306	0.5395430	0.0455186	0.8269119	0.0148798
600	0.0063665	1.0172617	1.0350323	1.1124212	0.3655000	0.0059249	0.6271085	0.0270276	0.8813657	0.0205490
650	0.0076984	1.0166499	0.9945141	1.0626770	0.3362707	0.0025375	0.7603431	0.0106784	0.9621281	0.0255436
700	0.0073100	0.9827809	0.9868498	1.0315520	0.3562798	0.0107403	0.8067463	0.0020193	0.9462659	0.0239069
750	0.0109981	0.9962611	1.0446647	1.0472926	0.3953004	0.0049882	0.8295351	0.0062806	0.8914276	0.0109077
800	0.0184811	1.0762845	0.9982825	1.1128317	0.3354437	0.0041234	0.7499737	0.0000000	0.9752518	0.0136599
850	0.0121268	1.0889189	1.0287841	0.9913167	0.3254112	0.0071269	0.7906087	0.0199696	0.9655016	0.0085557
900	0.0081710	1.0119152	1.0065284	0.9572023	0.3590915	0.0144712	0.7830013	0.0128275	0.9384768	0.0236153
950	0.0142278	0.9926885	1.0977280	0.9514896	0.3962904	0.0084988	0.7877014	0.0107300	0.8373511	0.0284444
1000	0.0076560	0.9935818	1.0525415	0.8955676	0.4494766	0.0098729	0.8448023	0.0242780	0.9385911	0.0275635

0	0.0136695	1.0170041	1.0721733	1.0793691	0.3926231	0.0111080	0.7505467	0.0158926	0.9119853	0.0215148
50	0.0173398	0.6874146	1.0589878	1.0377831	0.3459177	0.0011853	0.7263116	0.6468534	0.5120334	0.0373282
100	0.0192182	0.5344516	1.0447613	1.0011332	0.3689937	0.0037644	0.8110430	0.6884722	0.4745907	0.0143501
150	0.0082447	0.5041019	0.9688430	0.9894935	0.3995807	0.0113146	0.7899502	0.7485917	0.4147738	0.0206875
200	0.0033585	0.4972740	1.0063613	1.0048566	0.3462847	0.0088316	0.6873352	0.7109484	0.4064757	0.0180144
250	0.0124687	0.5358427	0.9851622	1.0406403	0.2834504	0.0064533	0.5371221	0.7906325	0.3757807	0.0165510
300	0.0063854	0.5142376	0.9668873	1.0609442	0.2991799	0.0139213	0.5881654	0.7480195	0.3658486	0.0219290
350	0.0228728	0.5179213	0.9649695	1.0564140	0.3013866	0.0115755	0.5585536	0.8093015	0.4224927	0.0138025
400	0.0111063	0.6042469	0.9752237	0.9316821	0.3294120	0.0067259	0.5708243	0.7897556	0.4010470	0.0139242
450	0.0095601	0.5397530	0.9247415	1.0323421	0.3346217	0.0020616	0.6478601	0.7469127	0.3512038	0.0357066
500	0.0054392	0.5280981	1.0205599	1.0505324	0.3232410	0.0068922	0.6979669	0.7079083	0.4482924	0.0194536
550	0.0109071	0.8946623	0.9797946	1.0948536	0.3258209	0.0144843	0.6530758	0.1553045	0.8484366	0.0175074
600	0.0182995	1.0334230	1.0376491	1.0398689	0.3902280	0.0155551	0.6977892	0.0384695	0.9191542	0.0150766
650	0.0057257	1.0519758	0.9704059	1.0421012	0.4392106	0.0172281	0.7773651	0.0137408	0.8901236	0.0228212
700	0.0083623	0.9428304	1.0231399	1.0186500	0.3847257	0.0075281	0.7672252	0.0091088	0.9039441	0.0115409
750	0.0106098	1.0209054	1.0068478	1.0229711	0.3666594	0.0145932	0.7919827	0.0120663	0.8805848	0.0160839
800	0.0038770	1.0134181	0.9145512	1.0443686	0.4150344	0.0154678	0.7926699	0.0151423	0.9599119	0.0122577
850	0.0101591	0.9814006	0.9889601	1.0487168	0.3798877	0.0131487	0.8461181	0.0087591	0.9768576	0.0136001
900	0.0107493	1.0307948	0.9942708	1.0267464	0.3357125	0.0166147	0.7670807	0.0151356	0.8936673	0.0169473
950	0.0139446	1.0014926	1.0718835	0.9840427	0.3924385	0.0080584	0.8201178	0.0131891	0.8864345	0.0099999
1000	0.0120130	0.9549644	0.9331216	0.9511796	0.4134026	0.0109381	0.8738661	0.0284310	0.9501152	0.0073428

0	0.0136695	1.0170041	1.0721733	1.0793691	0.3926231	0.0111080	0.7505467	0.0158926	0.9119853	0.0215148
50	0.0009937	0.8282391	0.6387802	1.0237762	0.3294961	0.5911086	0.9165258	0.1630077	0.6232951	0.0227343
100	0.0172133	0.7135948	0.5489605	0.9681760	0.3491672	0.7593324	0.9236102	0.2199041	0.5702871	0.0230443
150	0.0249614	0.6935452	0.5267150	0.9634864	0.3267016	0.7827089	0.8419000	0.2100620	0.4986157	0.0070009
200	0.0173057	0.6502756	0.5397753	1.0542654	0.3631999	0.8063982	0.8352351	0.2132837	0.4799407	0.0122094
250	0.0069930	0.5874372	0.4980505	1.0389108	0.3605287	0.7905032	0.8653423	0.1846392	0.5290093	0.0170150
300	0.0135799	0.5922942	0.4989604	0.9971487	0.3175535	0.7189481	0.9452350	0.1744142	0.5087225	0.0182554
350	0.0149899	0.6092601	0.4899903	1.0375100	0.3485047	0.7691045	0.9193520	0.2082414	0.5233996	0.0147613
400	0.0086386	0.6012762	0.5066819	1.0697486	0.2996414	0.7944529	0.8739794	0.2298745	0.5117565	0.0099545
450	0.0202482	0.7017037	0.5078450	1.0024226	0.3396697	0.8015629	0.8360218	0.2163237	0.5324181	0.0133238
500	0.0064909	0.6970270	0.5125635	1.0279752	0.3643883	0.7640840	0.9008871	0.2798789	0.5130969	0.0077161
550	0.0102352	0.8734363	0.9346607	1.0232710	0.3905117	0.2592339	0.8546161	0.0756906	0.7354230	0.0223960
600	0.0091134	1.0051794	1.0051783	0.9727180	0.3574384	0.1159773	0.8040479	0.0294972	0.8759717	0.0187818
650	0.0101863	0.9629997	1.0969445	1.0442889	0.3801796	0.0406529	0.7991367	0.0054677	0.8890301	0.0123185
700	0.0053954	1.0181200	1.0099095	0.9629111	0.3644845	0.0230746	0.8834618	0.0086932	0.8049754	0.0138679
750	0.0363871	1.0033691	1.0217704	0.9506549	0.4299169	0.0230114	0.8592523	0.0200630	0.8972889	0.0197387
800	0.0206628	1.0220034	1.0621111	0.9683374	0.3765053	0.0094351	0.8312014	0.0291654	0.9060375	0.0128601
850	0.0399449	0.9678639	0.9992545	1.0461003	0.4023754	0.0014336	0.8170595	0.0326724	0.9461759	0.0257395
900	0.0308461	0.9682340	0.9548925	0.9890528	0.3622025	0.0055524	0.8196049	0.0351724	0.9943314	0.0184615
950	0.0168395	1.0236905	1.0103876	0.9879561	0.4461569	0.0105545	0.8137069	0.0313460	1.0016280	0.0174594
1000	0.0221302	1.1072223	0.9944287	1.0677495	0.4181531	0.0088553	0.7899804	0.0427597	0.9868857	0.0152373

0	0.0136695	1.0170041	1.0721733	1.0793691	0.3926231	0.0111080	0.7505467	0.0158926	0.9119853	0.0215148
50	0.0093085	1.0780816	0.9362046	1.0572518	0.3640180	0.0064279	0.7600397	0.0097511	0.9848171	0.0114047
100	0.0054202	1.0036836	0.9242610	1.0034964	0.2942938	0.0063263	0.7691550	0.0157260	0.9093620	0.0241324
150	0.0035489	1.0014511	0.9787810	0.9215719	0.3337022	0.0031082	0.8290652	0.0220200	0.9388761	0.0209033
200	0.0123625	1.0663272	0.9222277	0.9297195	0.3911347	0.0024878	0.7834206	0.0097955	0.9637872	0.0127214
250	0.0093392	0.9614600	0.9702476	1.0079681	0.3929883	0.0056023	0.8114530	0.0142959	0.9088068	0.0078572
300	0.0121733	1.0291152	1.0710835	1.0351490	0.3675092	0.0062701	0.8409860	0.0037299	0.8486680	0.0182965
350	0.0112499	1.0184576	0.9749071	1.0370777	0.3843082	0.0041786	0.7728205	0.0082276	0.8740995	0.0292593
400	0.0204885	1.0028226	1.0437860	1.0150724	0.3518604	0.0050133	0.7741565	0.0136060	0.8141010	0.0142856
450	0.0122983	0.9288966	1.1135836	0.9528760	0.3890132	0.0108407	0.7383299	0.0069199	0.9405517	0.0186124
500	0.0182793	1.0467942	1.0442190	1.0035571	0.3136045	0.0064751	0.7497641	0.0093643	0.7788584	0.0149968
550	0.0180372	1.0511907	1.0296745	1.0177631	0.3288154	0.0124343	0.8048556	0.0131301	0.8773745	0.0150301
600	0.0219590	1.0396940	0.9477694	1.0487103	0.3903354	0.0125489	0.8006830	0.0188796	0.8659209	0.0231285
650	0.0126895	0.9360982	0.9729651	1.0093337	0.3672808	0.0000552	0.7993151	0.0109703	0.9534622	0.0116743
700	0.0070440	0.9172530	0.9515764	1.0186133	0.3712136	0.0062048	0.7140678	0.0091891	0.8795728	0.0208648
750	0.0129394	0.8851365	0.9938724	1.0282386	0.3970603	0.0053947	0.7227841	0.0093178	0.9300841	0.0093169
800	0.0087793	0.9659958	0.9213330	0.9794178	0.3393773	0.0070765	0.7193049	0.0154879	0.8889827	0.0177022
850	0.0091120	0.9713365	1.0006007	0.9587788	0.3779774	0.0050712	0.7714106	0.0063908	0.9538065	0.0107740
900	0.0123111	0.9564178	0.9935575	1.0482804	0.3711664	0.0136194	0.8264343	0.0063739	0.9228326	0.0171694
950	0.0125242	0.9618617	1.0156183	0.9618513	0.3889363	0.0139141	0.8528980	0.0183448	0.9224450	0.0133511
1000	0.0168395	0.9927558	1.0507932	0.9624958	0.3958326	0.0121113	0.9165444	0.0190142	0.8638885	0.0257606

0	0.0136695	1.0170041	1.0721733	1.0793691	0.3926231	0.0111080	0.7505467	0.0158926	0.9119853	0.0215148
50	0.0091538	1.0619198	0.9526448	1.0114723	0.3899400	0.0159674	0.9105604	0.0118185	0.9733908	0.0186475
100	0.0086639	1.0521560	1.0493387	1.0423843	0.3519587	0.0222663	0.9115106	0.0168915	0.9331997	0.0215464
150	0.0152336	1.0519421	1.0128174	0.9301120	0.3972403	0.0200249	0.9011007	0.0258038	0.9362433	0.0108989
200	0.0145813	0.9818300	1.0601537	0.9200629	0.3997824	0.0142540	0.9061147	0.0328086	1.0070690	0.0133376
250	0.0200661	1.0404961	0.9492056	0.9481744	0.4092296	0.0195031	0.9669771	0.0302016	0.9571143	0.0267462
300	0.0136638	1.0249475	0.9602549	0.8857248	0.4012864	0.0355158	0.9554027	0.0131634	0.9178544	0.0233473
350	0.0129768	1.0549347	1.0542439	0.9515257	0.4119708	0.0290083	0.9769310	0.0098581	0.9317593	0.0176243
400	0.0109615	0.9943351	1.0501163	0.9266999	0.4400187	0.0318545	0.9552423	0.0219052	0.9771271	0.0131365
450	0.0151553	0.9948620	1.0214174	0.9573381	0.4016227	0.0417974	0.8602140	0.0085756	0.9313615	0.0250872
500	0.0049155	0.9609753	1.0547621	0.9259322	0.3919857	0.0343449	0.8756257	0.0087958	1.0080190	0.0245521
550	0.0120731	0.9665053	0.9880500	1.0014538	0.3786330	0.0213354	0.7840575	0.0232362	0.9432447	0.0272705
600	0.0132469	0.9911955	1.0213723	1.0321023	0.3454874	0.0131039	0.7642901	0.0361172	0.9476469	0.0338995
650	0.0125003	0.9031683	1.0480257	1.0251154	0.3557922	0.0091250	0.7669059	0.0115687	0.9341027	0.0139499
700	0.0176052	0.9824959	0.9967185	1.0901950	0.3416238	0.0161118	0.7860086	0.0127896	0.8593896	0.0206575
750	0.0191893	0.9572254	0.9828375	0.9818656	0.3990625	0.0039524	0.7478499	0.0213538	0.9333064	0.0307486
800	0.0116681	1.0220745	1.0012382	0.9424176	0.3910514	0.0066186	0.7399197	0.0192472	0.9515674	0.0152052
850	0.0104339	1.0038637	1.1215568	0.9964453	0.3386274	0.0154440	0.7652039	0.0300315	1.0148180	0.0178490
900	0.0145420	1.1099382	1.0004200	0.9761067	0.3880877	0.0056560	0.8442329	0.0190204	0.9122926	0.0152472
950	0.0151127	1.0802734	1.0803938	0.9237790	0.3756660	0.0061192	0.7687730	0.0214501	0.8011080	0.0133598
1000	0.0211621	0.9718110	1.0463987	0.9541464	0.3986877	0.0086848	0.7718485	0.0217486	0.9891618	0.0285800

0	0.0136695	1.0170041	1.0721733	1.0793691	0.3926231	0.0111080	0.7505467	0.0158926	0.9119853	0.0215148
50	0.0023164	0.4331212	1.0556095	0.9303453	0.3082152	0.1123394	0.8039971	0.0026714	0.6434473	0.0275571
100	0.0020434	0.3108406	1.0257018	1.0043196	0.2333127	0.1495125	0.7834796	0.0010309	0.4647829	0.0166910
150	0.0013106	0.2816217	0.9499818	1.0292137	0.2294959	0.1441753	0.7227336	0.0000000	0.3554527	0.0094486
200	0.0019538	0.2802476	0.9421642	0.9642703	0.2107920	0.1807882	0.6689405	0.0092521	0.4272412	0.0126923
250	0.0018874	0.2743755	1.0003891	1.0120360	0.1812127	0.1434690	0.6805541	0.0052341	0.3846227	0.0130406
300	0.0000000	0.2770047	1.1290728	0.9994129	0.2005556	0.1447218	0.6387562	0.0017437	0.3297048	0.0255709
350	0.0000000	0.3097244	1.0404449	0.9944194	0.1674566	0.1467029	0.6131385	0.0068284	0.3506001	0.0180044
400	0.0001089	0.2497484	0.9959769	1.0105340	0.2019872	0.1318012	0.6336760	0.0020297	0.3654675	0.0122882
450	0.0003674	0.2644661	0.9533249	1.0070464	0.1916565	0.1333955	0.5688985	0.0014388	0.3945220	0.0169126
500	0.0000010	0.2384769	0.9370638	1.0312057	0.1863386	0.1144063	0.6113872	0.0056311	0.3772086	0.0129334
550	0.0254072	0.7093186	0.9659168	0.9734981	0.2594926	0.0454902	0.4605658	0.0116843	0.7051554	0.0190631
600	0.0202406	0.9293853	0.9702012	1.0665491	0.3760446	0.0192044	0.5436222	0.0156127	0.8349938	0.0329016
650	0.0094881	0.9485790	1.0509590	1.0139657	0.4179122	0.0065156	0.6364171	0.0344349	0.9251005	0.0157631
700	0.0153321	0.9925030	0.9983551	0.9887529	0.4108006	0.0050726	0.7393715	0.0358306	0.9327738	0.0287252
750	0.0066984	1.0084870	1.0134402	0.8969198	0.3942460	0.0051411	0.8348536	0.0359167	0.9242939	0.0176798
800	0.0155999	1.0016908	1.0680700	0.9028338	0.3780158	0.0045985	0.7202330	0.0221049	0.9177847	0.0174260
850	0.0073195	0.9617999	1.0820575	1.0712420	0.4141353	0.0085511	0.7708976	0.0262917	0.8825922	0.0223302
900	0.0128682	0.9838037	1.0576383	1.0490224	0.3280040	0.0113619	0.8057291	0.0113372	1.0263769	0.0142417
950	0.0149380	1.0384450	0.9907866	0.9811325	0.3623071	0.0073888	0.7857905	0.0090005	1.0700805	0.0256112
1000	0.0164143	1.0653206	0.9331912	0.9407657	0.3883906	0.0071639	0.7073787	0.0183262	0.9522068	0.0070254

0	0.0136695	1.0170041	1.0721733	1.0793691	0.3926231	0.0111080	0.7505467	0.0158926	0.9119853	0.0215148
50	0.0069702	0.9194561	0.9991648	1.0710845	0.4463865	0.0048473	0.7301365	0.7116233	0.8998381	0.0255370
100	0.0038263	0.9250107	0.9514905	0.9905629	0.4116477	0.0047625	0.7411750	0.8072981	0.9202897	0.0197971
150	0.0020578	0.9502224	1.0049912	1.1511013	0.4187632	0.0060029	0.6912615	0.7572657	0.9660524	0.0140521
200	0.0000000	0.9306157	1.0265614	1.0573950	0.3852782	0.0100407	0.7204225	0.8134091	0.9702057	0.0127256
250	0.0001127	0.9610127	0.9617869	0.9813872	0.3559471	0.0071524	0.7095591	0.7838657	0.9654860	0.0172550
300	0.0006246	0.9286561	1.0834927	1.0419716	0.3726504	0.0111456	0.8112989	0.7655797	0.8727335	0.0172112
350	0.0000203	0.9363985	1.0400301	0.9981736	0.3402263	0.0028096	0.7311888	0.7294626	0.8907994	0.0169037
400	0.0011764	1.0310601	0.9345911	1.0455282	0.4200684	0.0063651	0.6689174	0.7620149	0.9296883	0.0141170
450	0.0003242	1.1508320	0.9855318	1.0814666	0.3609212	0.0051936	0.7831612	0.8067436	0.9235728	0.0129832
500	0.0000000	1.0573367	0.9167450	0.9814809	0.2907368	0.0081217	0.7209187	0.9243663	0.8691630	0.0186575
550	0.0186972	1.0205894	1.0127068	0.9788548	0.3371238	0.0073667	0.7751945	0.1791928	0.8933953	0.0176719
600	0.0246228	1.0833051	0.9909786	1.0019439	0.3193858	0.0091041	0.7519503	0.0420827	0.9695125	0.0124487
650	0.0109081	1.0110287	0.9519631	1.0087376	0.4092251	0.0113578	0.7577175	0.0205388	0.9658967	0.0076352
700	0.0192346	0.9371844	0.9403716	0.9747145	0.4187241	0.0105264	0.7450811	0.0141084	0.9146913	0.0167073
750	0.0241124	0.9951440	0.9483922	1.0519772	0.3940264	0.0139206	0.6672360	0.0378226	0.8815841	0.0274650
800	0.0127676	0.9700466	0.9629226	0.9132136	0.4133061	0.0126499	0.7226458	0.0384321	0.9735495	0.0220228
850	0.0045158	1.0060041	1.0589947	1.0121335	0.3545780	0.0134790	0.7474188	0.0194179	0.9498022	0.0122286
900	0.0085159	1.0378004	0.9802579	0.9534849	0.3620296	0.0074644	0.7390243	0.0215663	0.9075732	0.0093954
950	0.0170776	1.0397739	0.9454743	0.9691040	0.3470700	0.0173107	0.7208496	0.0214662	0.8842525	0.0047025
1000	0.0180212	1.0219530	1.0211217	1.0790189	0.3478053	0.0061977	0.7460239	0.0156675	0.9146635	0.0039455

0	0.0136695	1.0170041	1.0721733	1.0793691	0.3926231	0.0111080	0.7505467	0.0158926	0.9119853	0.0215148
50	0.0011772	1.0207467	0.3069685	0.8680089	0.4344849	0.0036194	0.7895499	0.1849274	0.9136566	0.0233169
100	0.0063846	0.9747682	0.1558721	0.9561396	0.4399120	0.0043141	0.7461372	0.2097088	0.9555718	0.0116790
