"Time"	gadX	torR	rutR	gadW	hdeA	gadY	yhiD	dctR	hdeB	gadC
300	0.0049389	0.9986485	0.9500142	1.0213663	0.3764671	0.7578084	0.7535155	0.0123860	0.9604616	0.3615121
350	0.0134965	0.9419670	0.9579541	0.9653233	0.3861198	0.6999695	0.6871184	0.0055986	0.9201961	0.3537806
400	0.0167429	1.0072519	0.9404454	0.9917569	0.3921878	0.7874326	0.6923145	0.0066752	0.9387430	0.2894956
450	0.0138575	0.9589945	0.8723564	0.9696364	0.3889467	0.8044957	0.7986367	0.0070547	0.9298848	0.2588232
500	0.0131388	0.9930738	0.8865620	1.0256321	0.3789595	0.7964439	0.8103004	0.0069048	0.9413382	0.2747945
550	0.0104397	1.0619944	0.9871757	0.9897714	0.3718225	0.2506205	0.7814998	0.0049629	0.9074839	0.0708460
600	0.0041212	1.0155958	1.0467556	1.0054569	0.3569076	0.0773287	0.7816056	0.0138823	0.8605442	0.0193078
650	0.0202021	1.1217004	0.9805800	0.9554119	0.3674088	0.0414280	0.7602371	0.0126873	0.8210713	0.0185192
700	0.0123338	1.1067794	0.9724392	0.9806470	0.4010287	0.0143543	0.7894230	0.0254530	0.8993021	0.0273493
750	0.0129442	1.0223277	0.9711549	0.9947164	0.4173266	0.0094425	0.7762778	0.0165706	0.8902493	0.0180970
800	0.0041633	1.0863759	0.9279226	0.9481277	0.3351437	0.0041878	0.7702036	0.0163966	1.0103062	0.0236364
850	0.0161690	1.1286185	1.0167491	0.9813709	0.4129538	0.0042448	0.8194613	0.0070384	1.0189100	0.0151880
900	0.0143669	1.0082694	1.0564541	0.9727004	0.3654044	0.0086004	0.8219019	0.0084362	0.9783343	0.0183109
950	0.0064381	0.9783992	1.0143069	0.9370045	0.3376948	0.0105210	0.7091942	0.0092512	0.9835263	0.0157226
1000	0.0198526	1.0566402	1.0256962	0.9804525	0.3898278	0.0099045	0.7319770	0.0059463	0.9429149	0.0159712

0	0.0220300	1.0181380	1.1456257	1.0054803	0.4024273	0.0121947	0.8211471	0.0288094	0.9102823	0.0215107
50	0.0169755	0.9873559	1.0034879	1.0621621	0.3914887	0.0015480	0.7896848	0.0366212	0.9418561	0.2287484
100	0.0037516	1.0636535	0.9600700	0.9550018	0.4351628	0.0123980	0.7860829	0.0228071	1.0756239	0.2971490
150	0.0039192	1.0208924	1.0709619	0.9862037	0.4091322	0.0233672	0.7753805	0.0183428	0.9778148	0.3244844
200	0.0056165	0.9856294	0.9964112	0.9720409	0.3666321	0.0151299	0.7592067	0.0109072	0.9816898	0.3768020
250	0.0003464	0.9149339	0.9594831	0.9785038	0.3731487	0.0039752	0.8669246	0.0081722	0.9485474	0.3899044
300	0.0001245	0.8959125	0.9773728	1.0413230	0.4521392	0.0073408	0.7730634	0.0043278	0.9680050	0.3358072
350	0.0001129	0.9944974	1.0436523	1.0666661	0.4431336	0.0042428	0.8049623	0.0018227	1.0171756	0.3586401
400	0.0000490	1.0336372	1.0821100	1.0753472	0.4054417	0.0108890	0.8255006	0.0035759	0.9731887	0.3602022
450	0.0000000	1.0288887	1.0220099	1.0465508	0.3493358	0.0127127	0.7855748	0.0027749	1.0104114	0.3677181
