"Time"	relE	relB	hokD	alaS	ilvN
650	0.0609581	1.0085932	0.1220149	0.9817451	0.9854622
700	0.0705419	1.1235418	0.1010788	0.9858760	1.0181044
750	0.0574988	0.9249043	0.0992772	1.0099203	1.0130474
800	0.0686044	0.8920729	0.1519672	1.0587030	1.0495270
850	0.0789245	0.9645492	0.0921881	0.9917413	0.9995212
900	0.0727578	1.0457388	0.0923066	1.0675579	0.9394700
950	0.0874290	1.0517292	0.1219314	0.9325604	0.9126606
1000	0.1029095	1.0041234	0.1404026	0.9958090	0.9557816

0	0.1363031	1.0056826	0.1313701	1.0309245	0.9557051
50	0.0837869	0.9178807	0.0687941	1.0129849	0.7780222
100	0.1030420	0.6842866	0.0459862	0.9382729	0.7688059
150	0.0733367	0.6330062	0.0516239	0.8600159	0.7469605
200	0.1232143	0.5397523	0.0296237	0.9086732	0.5592860
250	0.1203200	0.4892519	0.0281486	0.8727133	0.6062615
300	0.0644281	0.5271895	0.0177118	0.8500092	0.6127947
350	0.0712537	0.5560125	0.0479011	0.8678222	0.7011345
400	0.0693888	0.5453276	0.0547365	0.8710881	0.6427882
450	0.0888860	0.6170705	0.0539647	0.9003540	0.6005389
500	0.1218130	0.7242088	0.0332168	0.8820467	0.5384771
550	0.1215929	0.6865743	0.0914438	0.9558304	0.7014272
600	0.1342971	0.8297232	0.1344115	0.9981369	0.9880054
650	0.1227237	0.9180053	0.1105023	1.0110928	1.0254724
700	0.1133311	0.9933130	0.0967060	1.0213616	0.9586799
750	0.1019918	1.0027005	0.1070504	0.9519052	1.0053349
800	0.0924998	0.9795837	0.0832541	0.9197017	0.9401764
850	0.0894671	0.9141391	0.1000574	1.0418674	0.9786845
900	0.1014120	0.9382164	0.1470262	0.9751673	1.0407094
950	0.0794777	0.9898148	0.1214459	1.0009109	0.8656182
1000	0.1108477	1.0534977	0.1346320	0.9983244	0.8968918

0	0.1363031	1.0056826	0.1313701	1.0309245	0.9557051
50	0.1035029	1.0228431	0.1222718	0.8118883	0.7855987
100	0.1119712	1.0320556	0.1628553	0.5943890	0.7671435
150	0.0881947	1.1045865	0.1147220	0.5684457	0.6532379
200	0.0746119	1.0015016	0.0897046	0.5491046	0.6582517
250	0.1071686	0.9784831	0.1065169	0.5887013	0.6976485
300	0.0810198	0.9480356	0.0991946	0.5927223	0.6427017
350	0.0954768	1.0798269	0.0905050	0.5697808	0.6352399
400	0.0857919	1.0269769	0.1296707	0.5027543	0.5978683
450	0.0819097	0.9764687	0.1010667	0.5886469	0.7328477
500	0.1223664	1.0455276	0.1161520	0.6009657	0.7113486
550	0.1680690	1.0351975	0.0777083	0.7453297	0.8006188
600	0.1200068	0.9575763	0.0820888	0.9408068	0.9186787
650	0.1028542	1.0500544	0.0825035	0.9635787	1.0573185
700	0.0898087	1.1392874	0.0900888	1.0636227	0.9195192
750	0.1020788	1.1787090	0.1249431	0.9982773	1.0943946
800	0.1273328	0.9445120	0.1543174	0.9913547	0.9506242
850	0.0782532	1.0536093	0.0889649	0.9431627	1.0687238
900	0.0887995	1.0317573	0.1161506	1.0104666	0.9190600
950	0.0802640	1.0151347	0.0771263	0.9724975	0.9396640
1000	0.0669308	0.9932945	0.0854112	1.0064634	1.0154288

0	0.1363031	1.0056826	0.1313701	1.0309245	0.9557051
50	0.0851107	1.0743466	0.1060831	1.0346799	1.0484564
100	0.1147851	1.0491043	0.1065597	1.0524192	1.0130063
150	0.0831915	1.0002750	0.1007197	1.0330992	0.9288278
200	0.0984250	1.0028078	0.1129580	0.9653501	1.0092731
250	0.1082753	0.9904581	0.1361716	0.8618814	0.9841235
300	0.1120870	1.0699706	0.0888789	1.0007660	0.9504847
350	0.0936239	1.0477279	0.1103406	0.9724860	0.9470494
400	0.0926302	1.0829105	0.1047554	0.9583049	0.9356536
450	0.0827721	0.9970478	0.0585863	0.8930552	0.8818861
500	0.1207879	0.9743732	0.1083346	0.9774841	1.0242045
550	0.0931032	1.0572970	0.1003308	1.0704233	1.0382975
600	0.0694598	1.0467073	0.1416955	0.9737575	0.9459162
650	0.0771693	0.9540238	0.0972946	1.0420401	0.9030792
700	0.0932634	0.9340943	0.1073671	1.1714130	0.9713463
750	0.0982708	0.9558378	0.1106588	1.1192967	0.8416195
800	0.1101541	0.9025361	0.1400106	1.0550525	0.9603201
850	0.1007985	1.0068934	0.1174764	1.1593985	0.9731758
900	0.1009235	0.9468392	0.1107036	1.0186301	0.9484950
950	0.1237951	0.9922430	0.1177120	1.0506874	1.0179292
1000	0.1404635	0.9841697	0.1193832	0.9819798	0.9826954

0	0.1363031	1.0056826	0.1313701	1.0309245	0.9557051
50	0.0571298	0.7575950	0.1194564	0.8773961	0.9479512
100	0.0376597	0.4371808	0.1822327	0.7299292	0.9288059
150	0.0399553	0.4039365	0.4995852	0.6622692	0.9958355
200	0.0278610	0.3273275	0.6778267	0.6735366	1.0049005
250	0.0304309	0.3222320	0.7874978	0.5784882	1.1370003
300	0.0258357	0.3077793	0.8465019	0.5986763	1.0732827
350	0.0246380	0.2818254	0.8167679	0.6036935	1.1086208
400	0.0326817	0.2751980	0.7988915	0.6558009	1.0267479
450	0.0387855	0.3599973	0.8444985	0.7188100	1.0487585
500	0.0418644	0.3128049	0.8362330	0.7318966	0.8569556
550	0.0459649	0.6053254	0.8294175	0.7880747	0.8470469
600	0.0507390	0.8348334	0.4724218	0.9271949	0.8791226
650	0.0638925	0.9396069	0.2721377	0.9477000	0.9589483
700	0.0659784	0.9598179	0.1365126	0.9603080	0.9922622
750	0.0658273	0.9872807	0.0727710	0.9651470	0.9987093
800	0.0820685	1.0380884	0.1233350	1.0294641	1.0047871
850	0.0943766	1.0369962	0.1005889	1.0029377	1.0095937
900	0.1134052	1.0377848	0.0705134	1.0059185	0.9825719
950	0.1314275	1.1118715	0.0638501	0.8773523	1.0449321
1000	0.1124614	1.1108098	0.0770776	0.9631471	1.0186644

0	0.1363031	1.0056826	0.1313701	1.0309245	0.9557051
50	0.1454459	0.7763803	0.0735468	0.6148923	0.9832465
100	0.1234330	0.5865241	0.1187497	0.3638361	1.0217241
150	0.1358512	0.4287255	0.2412163	0.1851484	1.0064983
200	0.1037238	0.5079028	0.2922917	0.1188186	1.0149748
250	0.1056910	0.3849440	0.3092065	0.1065762	0.9828477
300	0.1193075	0.4303448	0.3411002	0.1028436	0.9228891
350	0.1174870	0.4349390	0.3825691	0.0967499	0.9481611
400	0.1034578	0.4808588	0.3556864	0.1046894	0.9755704
450	0.1022565	0.4697752	0.3722296	0.0830988	0.9238831
500	0.1028777	0.4812014	0.3532215	0.1376504	0.9792497
550	0.1157267	0.6214406	0.3343845	0.4616707	1.0369578
600	0.0883083	0.8114572	0.2824237	0.7135886	1.1017463
650	0.0786491	0.9951002	0.1516493	0.8488814	1.0169661
700	0.0991896	1.0642320	0.1129188	0.8563924	1.1684715
750	0.0823591	0.9408964	0.1046011	0.8728866	1.0418567
800	0.0879983	0.8473593	0.1217020	1.0079844	0.9409862
850	0.1254472	1.0016386	0.1152332	0.9457340	1.1835819
900	0.1176426	1.0721771	0.0986856	0.9613768	1.0549834
950	0.1215731	1.0697572	0.1036306	1.0518458	1.0399496
1000	0.0872489	0.9762775	0.0783071	1.0178043	1.0187034

0	0.1363031	1.0056826	0.1313701	1.0309245	0.9557051
50	0.1005525	0.9337469	0.0345825	1.0768060	0.5959993
100	0.0954226	0.9822449	0.0114437	0.9952217	0.2313146
150	0.0846293	0.9380916	0.0040226	0.9360160	0.1168771
200	0.0837292	0.9869826	0.0151061	0.9939238	0.0774040
250	0.1044648	0.9483043	0.0085379	1.0536443	0.0315126
300	0.1286093	0.9358714	0.0045755	1.0994875	0.0409268
350	0.1097681	0.9072894	0.0045458	1.0852065	0.0450308
400	0.1152768	0.9225713	0.0021452	1.1278692	0.0536184
450	0.0750832	0.9507463	0.0010321	1.0523995	0.0536061
500	0.0614333	1.0310655	0.0076487	1.0270571	0.0426413
550	0.0890164	0.9980428	0.0549857	1.0132177	0.4494002
600	0.0831410	0.9669452	0.1102583	1.0538063	0.7570890
650	0.0794136	1.0123074	0.1218135	1.1544195	0.8152414
700	0.1101083	0.9697992	0.1143867	1.0633353	1.0090523
750	0.1086517	1.0700028	0.1362316	0.9752512	1.0221168
800	0.0895878	1.0509542	0.1232069	0.9234045	1.0085284
850	0.1093664	0.9999138	0.1009654	0.9116115	0.9769446
900	0.0847460	0.9395441	0.0627616	0.9891854	1.0306727
950	0.0819528	1.0484002	0.1259492	0.9963487	1.0635317
1000	0.0825823	0.9780768	0.1215669	0.9720322	1.0947626

0	0.1363031	1.0056826	0.1313701	1.0309245	0.9557051
50	0.0780550	0.9966348	0.1232991	0.7156967	0.7292153
100	0.0855832	1.0041616	0.0800964	0.5572985	0.6175369
150	0.0959999	0.9609456	0.1134027	0.4591484	0.4864695
200	0.0905395	1.0420650	0.1168908	0.4178921	0.5313650
250	0.1017264	1.0232884	0.1044519	0.3877166	0.4835045
300	0.1239096	0.9683978	0.0983798	0.4221768	0.5042432
350	0.1068967	1.0220281	0.0930918	0.4085553	0.5336577
400	0.1139485	1.1063808	0.1124469	0.3910772	0.4980595
450	0.1185939	1.0435649	0.1186419	0.3308063	0.4635145
500	0.1377760	0.9106688	0.1045922	0.3624672	0.4954186
550	0.0923175	0.9860848	0.0510053	0.5846872	0.7245087
600	0.0837244	1.0531634	0.0802940	0.7484737	0.9428864
650	0.1158873	1.0427516	0.1237555	0.8412716	0.9176015
700	0.1037456	0.9864142	0.1155693	0.9798550	0.8964272
750	0.0828934	0.9638722	0.1031083	1.0309627	1.1010861
800	0.0865918	0.9181449	0.1017017	1.0224608	1.1234306
850	0.1153044	0.8613027	0.1210853	0.9873424	0.9268079
900	0.0806941	0.8941958	0.1256296	0.9011905	1.0740120
950	0.0900586	0.9342826	0.1076147	0.9837001	1.1608327
1000	0.0721937	1.0142255	0.1191499	1.0005237	0.9590366

0	0.1363031	1.0056826	0.1313701	1.0309245	0.9557051
50	0.0787904	1.0067112	0.0784220	1.0590676	0.9336590
100	0.0314657	1.0625633	0.0842910	1.0457495	1.0099617
150	0.0185257	1.0526737	0.1490855	1.0800977	1.0217744
200	0.0138389	0.9444306	0.2541970	1.0753095	1.0037671
250	0.0070335	0.9823347	0.3570697	0.9744498	0.9872118
300	0.0040092	0.9638735	0.4385638	0.9539600	1.0133077
350	0.0085021	1.0334046	0.5092277	0.8572792	0.9038931
400	0.0006416	1.0481296	0.5186006	0.8140428	0.8845004
450	0.0057892	1.0763733	0.5622177	0.9771060	0.8946788
500	0.0069553	1.0329335	0.5759078	0.9159284	0.9501541
550	0.0300950	0.9962958	0.4840603	0.9772545	0.8914891
600	0.0759561	0.9958975	0.3084663	1.0351298	0.9400968
650	0.0970276	0.9630039	0.1686523	1.0798373	1.0602007
700	0.1629763	1.0045258	0.1146331	0.9858304	1.0879057
750	0.1013582	1.0471919	0.1162605	0.9186795	1.0220589
800	0.1038424	1.0576390	0.0952070	0.9004060	1.0221642
850	0.0731999	1.0300943	0.1220095	0.9670680	0.9976743
900	0.0874632	1.0348625	0.1079809	0.9805118	1.0363603
950	0.0898133	1.0144248	0.0924075	0.9631026	1.0805701
1000	0.0747587	1.0037478	0.0823647	1.0735278	1.0292117

0	0.1363031	1.0056826	0.1313701	1.0309245	0.9557051
50	0.0899604	1.0254606	0.0629311	0.7732806	1.0525403
100	0.1095546	0.9148942	0.0157964	0.6070787	0.9897874
150	0.0933243	0.9072864	0.0124715	0.4720151	0.9667772
200	0.0995191	1.0156437	0.0229875	0.4190391	0.9759455
250	0.0872134	1.0509367	0.0197699	0.3625418	1.0615435
300	0.0914317	1.0285418	0.0185806	0.3287580	1.0292006
350	0.1121126	1.1638840	0.0216681	0.3925803	0.9956832
400	0.1018317	1.1013598	0.0131906	0.4403000	1.0461435
450	0.0816812	0.9665279	0.0116054	0.4640664	1.0270624
500	0.0672695	0.9074106	0.0168063	0.4482003	0.9835531
550	0.1093805	0.9590871	0.0632890	0.5741743	0.9580462
600	0.1095241	1.0127545	0.0950760	0.8827381	1.0861376
650	0.1004317	1.0787635	0.0522044	1.0156007	0.9345720
700	0.0898067	1.1086163	0.0883343	0.9523549	1.0142466
750	0.0847551	0.9427452	0.0998436	1.0130203	0.9942545
800	0.1104533	1.0064397	0.0730605	1.0429282	1.0514435
850	0.1064963	0.9901522	0.0770089	1.0330181	1.1488402
900	0.0960307	1.0043120	0.1135290	1.0270091	1.0079808
950	0.1392604	1.0032425	0.0993447	0.9966644	0.9893304
1000	0.1276301	0.9883589	0.0982873	0.9823666	0.9970096

0	0.1363031	1.0056826	0.1313701	1.0309245	0.9557051
50	0.0754121	0.9799881	0.1228298	1.0814414	1.0871088
100	0.0602644	0.9728591	0.1340833	1.0463857	1.1795462
150	0.0605045	1.0691148	0.1518031	1.0864825	1.0063273
200	0.0679328	1.0108854	0.1134054	0.9871122	1.0492168
250	0.0762251	1.0456808	0.1269912	0.9884820	1.0901130
300	0.0696783	0.9305263	0.0982348	0.9328186	1.1446440
350	0.0701936	0.9798200	0.1144260	0.9803675	1.1050129
400	0.1065628	0.9098129	0.1340581	0.9919526	1.0417830
450	0.1049131	0.9633861	0.0893381	0.9707560	1.0216148
500	0.1015864	0.9832899	0.0696477	1.0135004	0.9756881
550	0.0790287	0.9578032	0.1178850	0.9978139	1.0511108
600	0.1009814	0.9915605	0.0920192	0.9208649	1.0362965
650	0.0942689	1.0157571	0.1373697	0.8922069	1.0065498
700	0.0978421	1.0374956	0.0772406	1.0442425	1.1023185
750	0.1179560	0.9737837	0.0640984	0.9837913	1.0274550
800	0.1098423	0.9577438	0.1075320	0.9219079	1.0159701
850	0.0983122	0.9180066	0.1356018	1.0132826	0.9447169
900	0.1080687	0.9463849	0.1093291	0.9577762	0.9539786
950	0.0906353	1.0119745	0.0862279	1.1060797	1.0127530
1000	0.0691725	0.9355324	0.1150723	0.9949790	0.9716283

0	0.1363031	1.0056826	0.1313701	1.0309245	0.9557051
50	0.1168279	0.8845565	0.0379073	0.7924088	0.9847639
100	0.1145072	0.6806643	0.0477365	0.5569355	1.0667408
150	0.0705017	0.5831627	0.0760376	0.4269988	1.0966493
200	0.0863504	0.6036849	0.1312913	0.3772935	1.0206167
250	0.0838994	0.6297774	0.1781993	0.3992504	1.0106905
300	0.0794294	0.5588773	0.1713218	0.3725682	1.0094909
350	0.0807630	0.5423858	0.2183660	0.3679293	0.8893529
400	0.0775666	0.5962050	0.2529364	0.3958493	0.9539471
450	0.0803440	0.5537419	0.1708771	0.4062827	0.9707580
500	0.1225962	0.6997617	0.1302797	0.3813970	0.8792271
550	0.1187398	0.8151863	0.1007187	0.6581504	1.0129892
600	0.1313621	0.9765527	0.1224735	0.8120543	0.9816900
650	0.0935063	1.0445507	0.0683495	0.9752501	0.9693225
700	0.1001129	0.9717103	0.1087899	1.0914616	0.9778339
750	0.1091717	0.9017745	0.1441324	1.0912391	1.0056189
800	0.0898205	1.0718987	0.1243233	1.0232771	1.0379208
850	0.1185278	1.1113628	0.1140695	0.9563710	0.9819635
900	0.1373313	1.1558383	0.1009197	0.9900322	0.9373906
950	0.1437517	1.0779842	0.0594300	0.9160757	1.0166746
1000	0.1191074	0.9748851	0.1031960	0.8563168	1.0486980

0	0.1363031	1.0056826	0.1313701	1.0309245	0.9557051
50	0.0970466	0.9980025	0.0922386	1.1327815	1.0346938
100	0.0697295	1.0266859	0.0630904	1.0489150	0.9590894
150	0.0865018	1.0258733	0.0951756	0.9934607	0.9506539
200	0.0807685	1.0463330	0.1405776	1.0715104	0.9707579
250	0.1052889	1.0254703	0.0777171	1.0013015	0.9532937
300	0.1025817	1.0422385	0.1139097	1.0285115	0.9157175
350	0.1079068	1.0067515	0.0859647	1.1606745	0.9417713
400	0.1173365	1.0440398	0.0828939	1.1210504	1.0592324
450	0.0732462	1.0723105	0.0687038	1.0008565	1.0503284
500	0.1112244	1.0759181	0.1060908	0.9764549	1.0856436
550	0.1373617	1.0354765	0.0966361	0.9451722	0.9490917
600	0.1156933	1.1040086	0.1281957	0.9776844	0.9732100
650	0.1028132	1.1283526	0.0980990	1.0135624	0.9643448
700	0.0661014	1.1029420	0.0790488	1.0848532	1.0062748
750	0.0964640	0.9744700	0.0866509	1.0582498	1.0290414
800	0.0882944	1.0073674	0.0928967	1.0464029	1.0821220
850	0.0912362	1.0646128	0.1083646	1.0078308	1.0894146
900	0.1284626	1.0424405	0.1210602	0.9350017	1.0828647
950	0.1237286	1.0568607	0.0942618	0.9398592	1.0597336
1000	0.0918615	0.9949546	0.0808441	0.9258437	1.0298214

0	0.1363031	1.0056826	0.1313701	1.0309245	0.9557051
50	0.0618035	0.9663649	0.1052886	1.0064077	0.9973235
100	0.0445064	1.0826355	0.1429573	1.1102108	1.0309422
150	0.0167596	1.0144920	0.1416370	1.0615437	0.9838015
200	0.0080290	0.9769687	0.2049686	1.0899345	0.9795907
250	0.0049814	0.9358602	0.3928769	1.0090903	1.0416172
300	0.0004448	0.9442003	0.6454658	1.0675269	0.9739636
350	0.0014862	1.0510807	0.8020441	0.9835114	1.0077780
400	0.0000000	1.1241716	0.8234116	0.9680065	0.9947805
450	0.0022602	1.1576737	0.7335020	0.9527233	0.9864462
500	0.0031361	0.9417419	0.7755380	1.0308845	0.9718904
550	0.0243403	0.9545312	0.5576336	0.9802144	1.0144162
600	0.0697664	0.9364753	0.3647380	0.9992109	1.0185040
650	0.0856535	0.9736207	0.1873268	1.0388405	0.9685281
700	0.0915746	1.1350070	0.1242343	0.9904049	1.0326065
750	0.0617157	0.9688466	0.1169635	1.0218673	1.0869147
800	0.0560306	1.0374457	0.1246300	1.0541334	1.0093900
850	0.0654075	1.0045483	0.0903214	0.9743167	0.9533970
900	0.0742735	0.9629916	0.1280022	0.9570774	0.9231688
950	0.0976440	0.9289870	0.1285464	0.9798734	0.9402960
1000	0.0812511	0.9831228	0.1086425	0.9988680	0.9655125

0	0.1363031	1.0056826	0.1313701	1.0309245	0.9557051
50	0.0709329	0.8489621	0.0647234	0.8250889	0.7556946
100	0.0315936	0.6743106	0.0483577	0.7092465	0.6319120
150	0.0142978	0.6966110	0.0818313	0.6716685	0.4591855
200	0.0028479	0.7197636	0.1060814	0.6474630	0.4671273
250	0.0020835	0.7305654	0.1565810	0.6196968	0.4229920
300	0.0016528	0.7261674	0.2088801	0.6060303	0.5244720
350	0.0015681	0.6920588	0.1902526	0.6678897	0.5475986
400	0.0031400	0.6851438	0.2271584	0.6334862	0.5220012
450	0.0004720	0.7229328	0.2773296	0.6405918	0.4566621
500	0.0014639	0.7430768	0.2204477	0.5078385	0.4707358
550	0.0359890	0.9320213	0.3525387	0.7112270	0.8464019
600	0.0519293	0.8906457	0.2655351	0.8332190	0.9702659
650	0.0632060	0.9773667	0.1784376	0.8861511	0.9907462
700	0.0653616	0.8866984	0.1395220	1.0076329	1.0479942
750	0.0873705	1.0126508	0.1265219	1.0518160	1.0616902
800	0.1079610	0.9472192	0.1227367	1.0562782	1.1129381
850	0.1145974	0.8938085	0.0881826	1.0205633	1.0189870
900	0.1237604	0.9107753	0.0970469	1.0046913	1.0580178
950	0.0897228	1.0513887	0.1058325	1.0270728	1.0770269
1000	0.0781056	1.0058689	0.1241812	0.9459614	1.0192037

0	0.1363031	1.0056826	0.1313701	1.0309245	0.9557051
50	0.1088970	0.9993636	0.1399878	0.7441358	1.0603499
100	0.0952364	0.9493357	0.1112029	0.5088456	1.0642418
150	0.1056371	1.0324801	0.0999044	0.2672313	0.9481946
200	0.1015073	1.0181909	0.1321542	0.1991344	0.9100607
250	0.1288134	1.0347457	0.1047281	0.1521909	1.0335119
300	0.0932198	1.0315865	0.0773716	0.1495984	0.8982063
350	0.1104224	0.9808870	0.0824728	0.1974194	1.0473222
400	0.0971204	1.0321753	0.0946133	0.1881790	1.0249302
450	0.1126260	1.0811619	0.1046618	0.2103546	1.0389239
500	0.0932546	1.1023909	0.1369448	0.1751327	1.0158021
550	0.1296717	0.9796704	0.0888545	0.5027574	1.0494672
600	0.1155316	0.8453807	0.1227283	0.8142056	1.1011088
650	0.1275545	0.8914479	0.1148480	0.9299137	0.9838092
700	0.1291176	0.9254826	0.1022603	1.0399835	1.0264208
750	0.1149701	0.8785405	0.0745368	0.9957875	1.0384763
800	0.1209876	0.9853078	0.1159646	1.1313296	0.9984118
850	0.1200826	1.0221222	0.0961379	0.9969155	0.9477077
900	0.1009911	1.0423812	0.1426464	1.0305990	0.9188869
950	0.0833973	1.0017350	0.1320472	0.9383997	0.9713024
1000	0.0766277	0.9882080	0.1004735	0.8988280	1.1149471

0	0.1363031	1.0056826	0.1313701	1.0309245	0.9557051
50	0.0712338	1.0102585	0.1420683	0.7273451	0.8474524
100	0.0390082	0.9051768	0.1014517	0.3905232	1.0874046
150	0.0134140	0.9696586	0.1985317	0.1685003	1.0152993
200	0.0034630	0.9836479	0.3558109	0.1246010	1.0603695
250	0.0006662	0.9948660	0.5448940	0.0980878	1.1304620
300	0.0036158	1.0533064	0.6371857	0.1312593	1.1152996
350	0.0017993	1.0243562	0.6446645	0.1376059	1.0498403
400	0.0034664	1.0437741	0.7352119	0.1052906	1.1468585
450	0.0059376	1.0842948	0.6037012	0.1181362	0.9656996
500	0.0060984	0.9509722	0.5453434	0.1369162	1.0112729
550	0.0396339	0.9538762	0.4815979	0.5014984	1.0085526
600	0.0524203	0.9212027	0.3272039	0.7627944	0.9369466
650	0.1022056	1.0781112	0.2453481	0.8905902	0.9772562
700	0.0997261	1.0119084	0.1806262	1.0699318	1.0410321
750	0.0846924	0.9555304	0.1075510	1.0427287	0.9579406
800	0.1263863	0.9789573	0.0950961	1.0933517	0.9622045
850	0.1184803	1.0560734	0.1229403	0.9350698	1.0257147
900	0.0962055	0.9725181	0.1009925	0.9096668	1.0778535
950	0.0724023	1.0049214	0.1044856	0.9548094	0.9799737
1000	0.0987339	0.9747079	0.0963129	0.9561340	0.9884687

0	0.1363031	1.0056826	0.1313701	1.0309245	0.9557051
50	0.0891976	1.0824826	0.1276091	0.8216333	0.9133826
100	0.0943517	1.0426329	0.0803109	0.5443819	0.9132712
150	0.1036720	0.9497205	0.0981081	0.4695262	1.0233316
200	0.1143471	1.0314573	0.1045643	0.4087735	0.9280472
250	0.1167806	0.9749161	0.0811478	0.4436518	1.0951613
300	0.0840181	1.0595915	0.0869134	0.4146955	1.0635485
350	0.0779184	0.9474990	0.1094475	0.3923041	1.0338668
400	0.0798698	0.9649688	0.1176436	0.3655732	0.8685206
450	0.0884801	1.0902838	0.1144074	0.3922496	1.0626846
500	0.0764132	1.0555477	0.0869151	0.3733876	0.9733754
550	0.0708799	0.8722509	0.0640945	0.6206305	1.0404603
600	0.0850985	1.0026325	0.0922744	0.7967022	0.9937973
650	0.0933169	0.9874653	0.1025821	0.9042778	0.9847535
700	0.0853286	1.0521389	0.0881834	0.9738355	0.9668319
750	0.1172781	1.0921796	0.1107700	1.0717215	1.1104235
800	0.0935291	0.9681885	0.0780932	1.1314770	1.0842054
850	0.0696653	0.9813721	0.1057125	1.0700008	1.0729237
900	0.0939808	1.0178715	0.0903989	1.0812077	1.0488933
950	0.0807684	0.9909657	0.0892503	1.0648144	0.9758978
1000	0.1069883	1.1418038	0.1008378	1.0290892	0.9058048

0	0.1363031	1.0056826	0.1313701	1.0309245	0.9557051
50	0.0773374	1.0416667	0.0974867	1.0350544	0.8355939
100	0.0723694	1.1101693	0.1241183	0.8744856	0.8920328
150	0.0858437	1.0928879	0.1200009	0.9821886	1.0216743
200	0.0950908	1.0125014	0.0929295	1.0343313	1.0876469
250	0.0935334	1.0465625	0.0758007	1.0237553	1.1774212
300	0.0682195	1.0357510	0.0615033	0.9467436	1.1014782
350	0.0590003	1.0298349	0.0880671	0.9558126	0.9981152
400	0.1165247	0.8842744	0.1338483	1.0236949	0.9793125
450	0.1178895	0.9460648	0.1144769	0.8752173	1.0480226
500	0.0702482	0.9798776	0.1130609	0.9016018	0.9636892
550	0.0794989	0.9987947	0.1158712	0.9549022	0.8919034
600	0.0884864	0.9707081	0.1520206	1.0081377	1.0493994
650	0.0956755	0.9716904	0.1236455	1.0752277	1.0159843
700	0.0705185	0.9917620	0.1257770	1.0188521	0.9678002
750	0.1085102	0.9540097	0.1106793	1.0258733	1.0307762
800	0.1102238	0.9744780	0.1039331	1.0816953	1.0316308
850	0.1126466	0.9884775	0.0936425	1.0298277	1.0438314
900	0.1112703	0.9440644	0.1026633	0.9755395	1.0036899
950	0.0852401	0.9723135	0.0970620	0.9885335	0.9246453
1000	0.1061041	1.0290505	0.1005904	1.0230312	1.0081484

0	0.1363031	1.0056826	0.1313701	1.0309245	0.9557051
50	0.0949939	1.0156844	0.0640735	0.6286547	0.5424734
100	0.1094976	1.0777001	0.0351570	0.3593645	0.2370307
150	0.1219730	1.0174183	0.0099282	0.2258733	0.1190189
200	0.1105385	0.9975272	0.0247537	0.1848008	0.0772512
250	0.0910146	1.0329419	0.0161634	0.1459627	0.0634902
300	0.0875285	1.0188205	0.0198943	0.1068779	0.0781376
350	0.0964559	1.0170025	0.0519146	0.1099355	0.0359814
400	0.0717042	0.9044279	0.0362028	0.1208459	0.0295573
450	0.0548239	0.9354770	0.0296186	0.1231380	0.0452257
500	0.1056755	0.9746759	0.0350552	0.1376046	0.0466484
550	0.0926980	1.0186158	0.0500333	0.4551336	0.5470877
600	0.1091564	0.9738267	0.1372844	0.7479855	0.8207628
650	0.0873821	1.0453995	0.1062500	0.8963320	0.8747258
700	0.1013841	1.0481226	0.0993965	0.9009515	0.9339780
750	0.0899972	0.9641829	0.0840571	0.9224849	0.9712685
800	0.0822029	0.9834664	0.1039628	0.9560075	0.8977295
850	0.0859823	1.0582943	0.1062753	0.9260654	1.0381510
900	0.0678088	1.0212434	0.1162059	0.9705985	0.9785281
950	0.1005046	1.0734515	0.0830541	0.9921831	0.9248653
1000	0.0840067	1.0194734	0.1003978	1.1009589	1.0992259

0	0.1363031	1.0056826	0.1313701	1.0309245	0.9557051
50	0.0699158	0.6273187	0.0323902	1.0570407	1.1317452
100	0.0368793	0.3562006	0.0183854	1.0685501	1.0545242
150	0.0110732	0.2045284	0.0161603	0.9504379	0.9642216
200	0.0137214	0.1164830	0.0113821	0.9257137	0.9213718
250	0.0109261	0.1026818	0.0193330	1.0185521	1.0813265
300	0.0238284	0.1207543	0.0125029	1.0164987	0.9969244
350	0.0219314	0.1003268	0.0127538	1.0218575	0.9916020
400	0.0219656	0.1258807	0.0077455	0.9798988	1.0274990
450	0.0209319	0.1179137	0.0102159	0.9209900	1.0210130
500	0.0257799	0.1409856	0.0139192	0.9365815	0.9211814
550	0.0603479	0.5322816	0.4361099	0.9549528	1.0036586
600	0.0737518	0.8715781	0.3940937	0.9625236	1.1188995
650	0.1121459	0.9642788	0.2217847	0.9926648	1.0111659
700	0.1067075	0.9319742	0.1676401	0.9550263	1.1090013
750	0.1098416	0.9520968	0.1461020	1.0065982	0.9773162
800	0.0935609	1.0167391	0.1042724	0.9700547	0.9608747
850	0.0850224	0.9915979	0.0849409	0.9649107	0.9315196
900	0.0951788	0.9465270	0.1174715	0.9251116	0.8992061
950	0.1231919	0.9508652	0.1319862	0.9383400	0.9885298
1000	0.0873503	0.9581884	0.1269602	1.0028371	0.9918535

0	0.1363031	1.0056826	0.1313701	1.0309245	0.9557051
50	0.1188823	0.9648068	0.1160463	1.0182572	1.0169207
100	0.1020048	0.7892008	0.0874767	1.0629131	1.0425584
150	0.1270841	0.7298904	0.1334826	1.0638747	1.1271572
200	0.1325343	0.7650998	0.1524180	1.0530086	1.0321660
250	0.1018284	0.6857268	0.1323827	1.1425021	0.9502119
300	0.0619582	0.6349898	0.1509772	1.0690219	0.9778491
