"Time"	fur	rcnR	metJ	metR	metE	metH	metA	rcnA	hmp	ydfN
400	0.9382240	0.9462401	0.2232200	0.9008397	0.5328033	0.5756290	0.9974758	0.2616299	0.7229808	0.0046085
450	0.9793803	0.9579886	0.2486374	0.8784755	0.5399243	0.5935553	0.9497846	0.2645089	0.7203432	0.0040088
500	0.9929976	0.9799345	0.2667151	0.9118079	0.5431269	0.6231322	0.9965989	0.3027251	0.6269905	0.0001779
550	0.8724202	0.9597674	0.2341849	0.9962480	0.5684843	0.5890694	0.9541363	0.3163264	0.6805001	0.0328817
600	0.9259806	1.0025986	0.2619467	1.0430543	0.5676511	0.4864289	1.1009997	0.3051502	0.6890726	0.0449996
650	0.9642552	1.0719785	0.2595514	0.9253368	0.4914178	0.4379428	0.9767744	0.3056439	0.7139988	0.0503610
700	0.9836072	1.0742506	0.2589773	0.8624907	0.4517887	0.4533373	1.0649805	0.2714416	0.6690785	0.0591406
750	0.9392449	0.9391001	0.2487187	0.9289311	0.5083692	0.3981806	0.9063364	0.2642806	0.6087648	0.0689475
800	0.9998166	0.9752023	0.2854773	0.9191059	0.4188018	0.4154734	0.9770472	0.2263988	0.6629786	0.0662219
850	0.8885664	1.0586249	0.2725876	0.9576115	0.3707958	0.4466182	0.9798920	0.2246466	0.6336858	0.0733639
900	0.8275070	1.0986388	0.2914592	0.8948914	0.3749797	0.5176394	0.9812194	0.2457401	0.6599936	0.0572308
950	0.9196063	0.9788807	0.3378014	0.8619603	0.4037525	0.4897885	1.0337436	0.2101661	0.6490595	0.0783011
1000	1.0279787	0.9864063	0.2972299	0.8926622	0.4308177	0.4708909	0.9718321	0.2345852	0.7192005	0.0820874

0	1.0554073	1.1116253	0.2263310	0.9474865	0.5283697	0.4162505	0.9166137	0.2126890	0.7651084	0.0699804
50	1.0561959	1.0251080	0.2307266	0.8974880	0.5651917	0.3809481	1.1148816	0.3015433	0.4623680	0.0660597
100	1.1096486	1.0362646	0.1728496	0.7385591	0.5636909	0.3860858	1.0144637	0.2501120	0.4081418	0.0691116
150	0.9819304	1.0463615	0.1653402	0.6731685	0.5794658	0.3598004	1.0352362	0.2559917	0.4027834	0.0879648
200	0.9877891	1.0653379	0.1254269	0.6961667	0.6452483	0.3242755	1.1182365	0.2752379	0.3528202	0.0474965
250	0.9744702	0.9389028	0.1438001	0.5692666	0.5976106	0.3233331	1.0458708	0.2042167	0.2683706	0.0463780
300	0.9569234	0.9653883	0.1636416	0.6266131	0.6283940	0.3345676	0.9275541	0.2061289	0.2518367	0.0542834
350	0.9930549	0.9132724	0.1849322	0.6770410	0.5541544	0.3177024	0.8670336	0.1848503	0.2314841	0.0715792
400	1.0016549	0.9675628	0.1985802	0.6421429	0.5632179	0.3804106	0.9254492	0.2575653	0.2043891	0.0613062
450	1.0097965	1.0609190	0.1852534	0.5299026	0.5820097	0.3652729	1.0688542	0.2216021	0.2231407	0.0680803
500	1.1131897	0.9391648	0.1738428	0.5455991	0.5735104	0.3489679	0.9445473	0.2328942	0.2044819	0.0662858
550	1.1458615	1.0933199	0.1666520	0.7357163	0.5032087	0.2528175	0.9459600	0.2130652	0.2757789	0.0522499
