"Time"	gadX	torR	hdeA	hdeB	yhiD
400	0.0344414	0.6707903	0.6404099	0.7213310	0.3950918
450	0.0336803	0.7633319	0.4468716	0.6444632	0.3487414
500	0.0180933	0.7651355	0.6204457	0.7184822	0.4399193
550	0.1236916	0.7372910	0.5569521	0.6929884	0.4698932
600	0.1253398	0.6626006	0.6232330	0.5184269	0.2931054
650	0.1803554	0.5907077	0.5381514	0.7220634	0.3111035
700	0.1673149	0.6457443	0.5287031	0.5487112	0.3262546
750	0.1602516	0.7492990	0.4504081	0.7879629	0.3156107
800	0.1920165	0.6083154	0.5658612	0.6537457	0.3336258
850	0.1387478	0.7235632	0.4783133	0.6480854	0.4807307
900	0.2188370	0.7557652	0.5860830	0.5565414	0.4144067
950	0.2488870	0.6445204	0.4624101	0.6692895	0.3333789
1000	0.1343681	0.7190637	0.4752337	0.7080538	0.3824325

0	0.1970738	0.7471481	0.5253352	0.5760265	0.3919895
50	0.2677419	0.5450030	0.4765218	0.7072552	0.3625182
100	0.1602264	0.4305939	0.6138843	0.7597416	0.3302015
150	0.1933020	0.5202226	0.5282442	0.6617149	0.4327201
200	0.2015918	0.5593574	0.4585845	0.6082342	0.3800222
250	0.1884784	0.5591906	0.3903375	0.6806373	0.3482870
300	0.2192159	0.5268718	0.4459837	0.6409304	0.4034961
350	0.1594928	0.7038519	0.4464659	0.5362140	0.3928717
400	0.1457555	0.6198631	0.5562323	0.6357401	0.3309374
450	0.1727782	0.5519799	0.5248817	0.6820894	0.3615107
500	0.1929709	0.5879420	0.4758621	0.7372162	0.5015251
550	0.1946082	0.6317704	0.4139579	0.6943619	0.3753867
600	0.2182979	0.6557389	0.4292321	0.5884668	0.4405099
650	0.1486538	0.7605879	0.5296515	0.5835471	0.3993966
700	0.1926854	0.6809694	0.5467269	0.6004924	0.4525508
750	0.1878808	0.6089495	0.4460604	0.6740724	0.2796943
800	0.1476643	0.6098025	0.5574706	0.5806372	0.3824550
850	0.2160482	0.7831462	0.5016836	0.7226378	0.3955733
900	0.1359189	0.6634124	0.4704549	0.7352290	0.4229542
950	0.1566643	0.5796456	0.5844667	0.7689660	0.4666291
1000	0.2230937	0.7612746	0.4598114	0.6966910	0.4093269

0	0.2193802	0.6618575	0.5399020	0.5588009	0.3453969
50	0.1070779	0.6871819	0.4554426	0.7237349	0.3272787
100	0.1702183	0.7154729	0.6271787	0.6325036	0.4107245
150	0.1581768	0.8101462	0.5158735	0.7044934	0.4903833
200	0.1461153	0.7421950	0.5244333	0.7336370	0.4189340
250	0.2191107	0.6403792	0.5549310	0.7169497	0.3176783
300	0.1967732	0.6374289	0.4885672	0.5782077	0.2895560
350	0.1451258	0.6512132	0.5317682	0.6616050	0.4318136
400	0.2154465	0.6380778	0.4443604	0.6133653	0.2617354
450	0.1997093	0.6639645	0.5267379	0.5734090	0.4358742
500	0.1613772	0.7151997	0.5433488	0.5882494	0.4007896
550	0.1327917	0.6371705	0.5218749	0.7287486	0.3096589
600	0.1660752	0.6280000	0.5191626	0.6330793	0.4107789
650	0.1994086	0.6482207	0.4998020	0.6078039	0.4211570
700	0.1875788	0.6579230	0.5060309	0.6538679	0.3342200
750	0.1156815	0.7320451	0.6575092	0.6899325	0.3860723
800	0.1455789	0.7219229	0.5262015	0.6961350	0.3836523
850	0.1774644	0.7018154	0.6246693	0.5679173	0.3367758
900	0.1516624	0.7129201	0.4469043	0.5903153	0.3702519
950	0.2011652	0.6889976	0.5021594	0.6663480	0.4343263
1000	0.1546107	0.6217469	0.3972166	0.6376604	0.3711488

0	0.1971095	0.6547644	0.5870282	0.6891894	0.3673856
50	0.0628981	0.5860244	0.5060244	0.6982471	0.3759541
100	0.0524541	0.5766326	0.6172710	0.6461052	0.3286702
150	0.0260744	0.6382962	0.5451749	0.7554743	0.3704162
200	0.0371181	0.6274209	0.5411099	0.7482918	0.3301667
250	0.0279137	0.6289036	0.5966040	0.7037212	0.3648236
300	0.0340198	0.7168814	0.5146242	0.6293481	0.3916747
350	0.0223893	0.6376599	0.5341425	0.7505032	0.3025170
400	0.0344326	0.7199868	0.6352572	0.7042223	0.3451772
450	0.0405232	0.6184280	0.5111704	0.6084072	0.3641419
500	0.0190932	0.6325452	0.4659394	0.6905407	0.4100743
550	0.1803867	0.8115164	0.4116356	0.5818388	0.3140211
600	0.1576951	0.7522977	0.3609404	0.5878172	0.3034919
650	0.1318396	0.6709509	0.4440613	0.6525936	0.4643261
700	0.1270570	0.8037882	0.4357523	0.5514418	0.2930698
750	0.1288645	0.6409757	0.5077361	0.5953622	0.3360492
800	0.1292066	0.6455945	0.4419498	0.6974293	0.4438294
850	0.2399032	0.5484569	0.4490444	0.5091539	0.3878905
900	0.2323948	0.6606555	0.6247528	0.6743680	0.4046220
950	0.1689047	0.8553339	0.4695211	0.5620382	0.3665291
1000	0.1233309	0.6741935	0.5409651	0.5457346	0.3564594

0	0.1935852	0.6460486	0.4660970	0.6775241	0.3339864
50	0.1097923	0.8050817	0.5752409	0.7203362	0.3343241
100	0.1382086	0.7939662	0.4643571	0.7073463	0.2831220
150	0.1828353	0.7056864	0.4058493	0.7168889	0.4420729
200	0.1720748	0.5563247	0.5891819	0.8083154	0.3794827
250	0.2101864	0.7322356	0.6542102	0.6307282	0.3346602
300	0.1541200	0.6875839	0.5500165	0.7021158	0.3756122
350	0.1773481	0.7015037	0.4483378	0.7724632	0.4203482
400	0.1587746	0.6554017	0.5409487	0.6260798	0.3753892
450	0.1968580	0.6553176	0.4452531	0.6157669	0.3145273
500	0.1336688	0.7131199	0.4665282	0.6572921	0.3889985
