"Time"	gadX	torR	rutR	gadW	hdeA	gadY	yhiD	dctR	hdeB	gadC
500	0.0065576	0.5397102	0.6555917	0.6575108	0.1639762	0.3774666	0.4719428	0.0077982	0.5922246	0.0249090
550	0.0086969	0.6579740	0.7254659	0.7276337	0.2083506	0.3492305	0.5211367	0.0146835	0.5274225	0.0314757
600	0.0178051	0.5810009	0.6274546	0.7116239	0.2300754	0.2008070	0.6218810	0.0136571	0.6217226	0.0268748
650	0.0048493	0.6923911	0.7586286	0.5810621	0.2584974	0.1081041	0.5036821	0.0253684	0.5987217	0.0239023
700	0.0080987	0.5399920	0.6294804	0.6619460	0.2658491	0.0401472	0.6304834	0.0316347	0.5709929	0.0871491
750	0.0165461	0.6589796	0.5519866	0.6989442	0.2932171	0.0205782	0.7196735	0.0581690	0.7499430	0.0311495
800	0.0017059	0.7972734	0.5799822	0.5485220	0.2257914	0.0114644	0.5048891	0.0081781	0.7064879	0.0052594
850	0.0040007	0.8143326	0.7425377	0.5834845	0.2978095	0.0026910	0.4960207	0.0126783	0.5635710	0.0110031
900	0.0050231	0.7101909	0.7194729	0.6898997	0.2493241	0.0000000	0.5422851	0.0238440	0.7761473	0.0196248
950	0.0020756	0.7611749	0.7533815	0.7318315	0.2814843	0.0026648	0.5877516	0.0096154	0.7419481	0.0103591
1000	0.0093714	0.7217924	0.7278059	0.6301227	0.3323813	0.0062330	0.5642100	0.0066514	0.6650507	0.0120734

0	0.0163527	0.5755005	0.6823875	0.8323919	0.2952878	0.0040278	0.5615155	0.0118016	0.6504803	0.0177021
50	0.0056924	0.5896960	0.4807624	0.7360923	0.2407194	0.0099427	0.5796580	0.0054145	0.5653316	0.0080277
100	0.0034518	0.4067812	0.2068686	0.6837241	0.1803839	0.0143486	0.5045531	0.0159990	0.5249602	0.0283995
150	0.0890217	0.3434853	0.0826417	0.6691042	0.1786504	0.0050018	0.4251818	0.0151283	0.6264865	0.0105993
200	0.2547260	0.3298872	0.0377373	0.5873422	0.2841823	0.0156760	0.4019836	0.0931407	0.5688366	0.0201529
250	0.3231525	0.2756462	0.0286823	0.6908227	0.2120682	0.0211672	0.1267003	0.1905904	0.5791436	0.0485847
300	0.3487404	0.3371842	0.0135568	0.6769194	0.2263364	0.0591060	0.1026235	0.4135708	0.5153168	0.1535792
350	0.3843218	0.3651976	0.0026230	0.7805572	0.2058395	0.0342564	0.0352064	0.3488159	0.5177526	0.1349805
400	0.3671524	0.3259053	0.0053273	0.6524890	0.2024737	0.0313201	0.0464908	0.2986114	0.4544024	0.1827290
450	0.3391230	0.4141278	0.0015520	0.7255171	0.2880384	0.0632270	0.0682293	0.3864659	0.6171162	0.1598962
500	0.3878217	0.4008861	0.0026843	0.7412107	0.3124950	0.0800468	0.0387626	0.3140937	0.5475930	0.2075488
550	0.3154361	0.4556259	0.2561218	0.6775981	0.2916332	0.0438158	0.0450225	0.4553770	0.4219278	0.1853475
600	0.2045344	0.4599248	0.4933951	0.6256576	0.2932652	0.0350740	0.0484505	0.3408971	0.4993852	0.1155046
650	0.0851899	0.5903665	0.6557754	0.5618431	0.4006660	0.0323680	0.0830500	0.2941995	0.5367089	0.0530930
700	0.0537289	0.6636611	0.7249625	0.5118645	0.3219994	0.0030547	0.2250594	0.1138846	0.6682604	0.0377282
750	0.0117030	0.6846931	0.7565478	0.6363429	0.2745083	0.0089555	0.3203799	0.1220360	0.6624232	0.0041153
800	0.0177955	0.7752446	0.7516309	0.6528276	0.3082394	0.0110633	0.4193909	0.0873692	0.6134350	0.0019548
850	0.0071989	0.6888091	0.6871710	0.6004400	0.2114438	0.0018564	0.6123956	0.0187100	0.5551365	0.0050632
900	0.0072522	0.7070294	0.6495180	0.7582766	0.1981863	0.0124978	0.5722327	0.0281258	0.5457331	0.0284953
950	0.0080101	0.7510307	0.8829786	0.6322615	0.2993277	0.0010123	0.5372569	0.0159413	0.6378351	0.0069629
1000	0.0133259	0.5154598	0.6980730	0.7174002	0.2134376	0.0130973	0.5159096	0.0301646	0.5243601	0.0154820

0	0.0077174	0.6345453	0.7686548	0.7602897	0.3357344	0.0099667	0.5214248	0.0512119	0.6207024	0.0100438
50	0.0052935	0.7005510	0.5929636	0.6142883	0.2095398	0.0204657	0.5399692	0.0000000	0.6653072	0.0153995
100	0.0043676	0.5940615	0.5478109	0.7404652	0.2463877	0.0145457	0.5278672	0.0031057	0.6199325	0.0206536
150	0.0125605	0.6047508	0.6165059	0.6195146	0.2754952	0.0024441	0.5165885	0.0019435	0.6141039	0.0081834
200	0.0071401	0.6230772	0.6704485	0.5789392	0.2090085	0.0034699	0.4616489	0.0091793	0.6593039	0.0103247
250	0.0113319	0.8187836	0.6862851	0.6146855	0.2523541	0.0078531	0.4590879	0.0041459	0.5402410	0.0120743
300	0.0116753	0.6504990	0.6352148	0.7214097	0.2817874	0.0200162	0.5211017	0.0054274	0.7641922	0.0325375
350	0.0031665	0.6590712	0.6365411	0.6932209	0.2156483	0.0050284	0.5374609	0.0215296	0.6390757	0.0148568
400	0.0079584	0.8078980	0.6135734	0.7015167	0.2028847	0.0059350	0.5899306	0.0157029	0.6931324	0.0071046
450	0.0152636	0.8339528	0.5429340	0.6518433	0.3391463	0.0024943	0.5778397	0.0033750	0.6329145	0.0007611
500	0.0092004	0.7512187	0.5660331	0.7555168	0.3010222	0.0002539	0.5850201	0.0048211	0.6937100	0.0109197
550	0.0074034	0.6533982	0.4869430	0.6764500	0.3309365	0.0027701	0.5481191	0.0041755	0.5499726	0.0201789
600	0.0167570	0.9277508	0.6280276	0.7127346	0.2718340	0.0143200	0.4886127	0.0110226	0.6323920	0.0192302
650	0.0161449	0.7002822	0.6742916	0.7741584	0.2274229	0.0062077	0.5672960	0.0120927	0.6061691	0.0079512
700	0.0146714	0.8130532	0.6598594	0.7086813	0.2808374	0.0061490	0.5187678	0.0090227	0.6511628	0.0413623
750	0.0028715	0.6874809	0.7620993	0.6774949	0.2351752	0.0065456	0.4268133	0.0063853	0.6478095	0.0023797
800	0.0148990	0.6300788	0.5420367	0.6606257	0.2583726	0.0137106	0.5820831	0.0049704	0.6342169	0.0152233
850	0.0030215	0.5960699	0.5985426	0.7012985	0.2453159	0.0054122	0.5865802	0.0037118	0.5371488	0.0078181
900	0.0189178	0.7356998	0.5173815	0.9334702	0.2276132	0.0125043	0.5479858	0.0144429	0.5849246	0.0064899
950	0.0015114	0.7015785	0.5478166	0.7336615	0.3493937	0.0067169	0.5721777	0.0053904	0.5477277	0.0076951
1000	0.0313820	0.6759943	0.6903877	0.5842172	0.2229479	0.0087625	0.6048579	0.0043139	0.6372346	0.0183457

0	0.0204657	0.6985086	0.7026333	0.6893434	0.3319464	0.0062149	0.5084558	0.0193194	0.7860595	0.0333665
50	0.0031765	0.6564783	0.7638819	0.6047446	0.2169120	0.0443660	0.5945079	0.0047133	0.5458427	0.0079692
100	0.0053528	0.6912358	0.5631849	0.7431339	0.2345019	0.1318583	0.5583796	0.0184057	0.5321099	0.0162626
150	0.0285372	0.8374055	0.6939758	0.7909095	0.2084611	0.1753320	0.5623138	0.0025079	0.6195171	0.0147383
200	0.0051726	0.7765929	0.5893003	0.6720537	0.3161280	0.2336835	0.5255070	0.0108694	0.6602736	0.0061800
250	0.0056802	0.7828705	0.6770782	0.6934448	0.2676912	0.3024696	0.4846551	0.0102678	0.6160750	0.0288043
300	0.0148619	0.6229662	0.5872710	0.6379681	0.2657085	0.1943017	0.5664815	0.0122139	0.5426776	0.0026192
350	0.0244653	0.7546870	0.6183663	0.6687036	0.2611656	0.2298753	0.4822630	0.0094679	0.5640026	0.0049555
400	0.0009329	0.7439364	0.6882022	0.6231189	0.2763663	0.2746173	0.4988136	0.0107671	0.5791676	0.0125721
450	0.0018693	0.6682474	0.6444261	0.7655718	0.2189898	0.1423149	0.5984460	0.0185407	0.6371217	0.0109367
500	0.0255389	0.7109895	0.6319700	0.6732330	0.2571304	0.2500061	0.4649058	0.0067970	0.5501030	0.0224180
550	0.0146747	0.6391975	0.6295917	0.6284178	0.2117997	0.1444839	0.5212227	0.0098979	0.6365120	0.0064782
600	0.0125248	0.6439110	0.7800349	0.7207511	0.1896982	0.1083320	0.5567741	0.0160684	0.5993368	0.0233681
650	0.0073301	0.6378031	0.6718038	0.6631165	0.2258273	0.0490968	0.5359166	0.0222036	0.7365129	0.0105309
700	0.0117978	0.6930223	0.7037877	0.7987894	0.1800750	0.0261790	0.4505472	0.0187318	0.5182097	0.0110964
750	0.0078824	0.6825432	0.6269145	0.7784828	0.1696155	0.0227402	0.6068902	0.0394340	0.7212817	0.0058879
800	0.0255824	0.6788516	0.7739997	0.7717863	0.2768419	0.0105733	0.5688077	0.0146295	0.7113659	0.0091381
850	0.0152508	0.6668312	0.6311840	0.7344360	0.2234420	0.0028831	0.6308203	0.0287013	0.6462697	0.0056253
900	0.0199767	0.7576093	0.6704778	0.5994020	0.2448522	0.0053261	0.5553536	0.0299119	0.7554970	0.0487995
950	0.0088409	0.7510216	0.6525661	0.7486024	0.2843231	0.0018020	0.4792086	0.0147662	0.6349047	0.0091529
1000	0.0109652	0.7059999	0.5932995	0.6554287	0.2139121	0.0053278	0.4768684	0.0067696	0.6407604	0.0059069

0	0.0074931	0.6818534	0.6571341	0.7189729	0.5091072	0.0048266	0.6571233	0.0237822	0.6649555	0.0217248
50	0.0182739	0.6224402	0.6628485	0.5969916	0.2246418	0.0039427	0.5576441	0.0103212	0.6066631	0.0192491
100	0.0188887	0.3445846	0.7610845	0.6527882	0.2268711	0.0027319	0.4880706	0.0110780	0.5571310	0.0028049
150	0.0021500	0.2736721	0.6308752	0.6510052	0.3234048	0.0070119	0.4388092	0.0229834	0.6923377	0.0008281
200	0.0133726	0.2799297	0.6426214	0.6874797	0.2619632	0.0256095	0.3750143	0.0090770	0.6707393	0.0186352
250	0.0044923	0.3100124	0.6279874	0.6847651	0.2000056	0.0136815	0.3698487	0.0068829	0.5754113	0.0078073
300	0.0081381	0.2595390	0.6808184	0.7146117	0.2506525	0.0174333	0.4796181	0.0274873	0.7094429	0.0093583
350	0.0090306	0.3364737	0.6705567	0.6793793	0.1968811	0.0186008	0.3666363	0.0162995	0.6731567	0.0455817
400	0.0179625	0.3278500	0.7975540	0.7093743	0.2090757	0.0061592	0.3686845	0.0276905	0.5480911	0.0135526
450	0.0196015	0.3466487	0.5805458	0.6113741	0.1904913	0.0045059	0.3191933	0.0213049	0.6174145	0.0095198
500	0.0348805	0.2455991	0.6720087	0.6189394	0.2813801	0.0177791	0.4293223	0.0153101	0.5737413	0.0180528
550	0.0308737	0.5116774	0.6751008	0.6513884	0.2724756	0.0059602	0.4208859	0.0240387	0.5845926	0.0253456
600	0.0052010	0.7012724	0.6052346	0.6832102	0.2181533	0.0048322	0.3976588	0.0263631	0.5997283	0.0108471
650	0.0069360	0.6777519	0.5853235	0.8430186	0.2157995	0.0020859	0.5158094	0.0213012	0.5531418	0.0059682
700	0.0041529	0.6831816	0.6319251	0.7482792	0.2360653	0.0009962	0.5126581	0.0059583	0.7256352	0.0101881
750	0.0033459	0.6872552	0.6788807	0.7995823	0.2378599	0.0034745	0.6684932	0.0039406	0.6770659	0.0169290
800	0.0158420	0.7060857	0.7594149	0.7196373	0.3182572	0.0020813	0.5512127	0.0036264	0.6134560	0.0015180
850	0.0073391	0.7413967	0.7508942	0.7140076	0.2542238	0.0079624	0.5782188	0.0056467	0.7583929	0.0044781
900	0.0027925	0.7585081	0.6596967	0.6619122	0.2150631	0.0191548	0.4846455	0.0070388	0.7202274	0.0257011
950	0.0021020	0.6492495	0.5284744	0.6234131	0.1903277	0.0104230	0.5301531	0.0212862	0.5467558	0.0113270
1000	0.0018612	0.6112797	0.7455821	0.6275696	0.3965063	0.0101520	0.5900705	0.0122152	0.6435114	0.0125368

0	0.0067389	0.7073239	0.7868667	0.7212021	0.3040560	0.0064081	0.5540562	0.0562111	0.5587002	0.0162564
50	0.0271808	0.5201082	0.7532734	0.8308487	0.2196214	0.0044733	0.5125969	0.1623262	0.4471060	0.0228126
100	0.0147554	0.4214854	0.7050444	0.6282456	0.2410769	0.0056889	0.6105478	0.3803090	0.3587146	0.0117369
150	0.0060175	0.4317639	0.7764098	0.6200710	0.3027528	0.0028659	0.4083335	0.5352957	0.3345318	0.0101907
200	0.0097016	0.2364155	0.7617311	0.7537510	0.2066332	0.0002665	0.4845248	0.4972727	0.2808073	0.0197565
250	0.0031746	0.3189027	0.8039413	0.6423961	0.2855899	0.0075427	0.4527793	0.5462276	0.2936575	0.0138891
300	0.0073386	0.3011782	0.6825413	0.7109642	0.1335606	0.0307901	0.4483165	0.4500815	0.3375286	0.0085078
350	0.0070994	0.2957616	0.6797549	0.6922137	0.1999989	0.0195548	0.3591969	0.5852575	0.2582281	0.0168270
400	0.0128841	0.3346892	0.6129240	0.7206995	0.2731310	0.0040273	0.2917635	0.4461821	0.2182631	0.0074620
450	0.0097044	0.3741227	0.6057923	0.6691260	0.3013187	0.0044338	0.4101942	0.5336610	0.2247154	0.0341719
500	0.0210554	0.5060422	0.5941259	0.7134936	0.2434851	0.0014688	0.5588259	0.4925121	0.2685972	0.0093158
550	0.0163420	0.6283154	0.6992514	0.8455748	0.2680267	0.0127231	0.5135993	0.3330910	0.3547038	0.0023467
600	0.0017773	0.7060374	0.6709545	0.7794755	0.2354731	0.0086441	0.4486550	0.1090235	0.5274520	0.0135875
650	0.0062931	0.7645705	0.6247502	0.6533636	0.2858327	0.0065539	0.4464411	0.0708203	0.5725801	0.0327965
700	0.0090836	0.6424960	0.6293272	0.6916930	0.2951898	0.0015634	0.5857333	0.0279424	0.6238701	0.0146003
750	0.0077582	0.7390859	0.7162929	0.6786719	0.3465883	0.0077337	0.6040591	0.0112662	0.6478528	0.0098566
800	0.0264441	0.8148214	0.6005698	0.6347404	0.2436047	0.0282403	0.5725791	0.0047124	0.6881601	0.0083011
850	0.0027589	0.6595756	0.6438313	0.7905811	0.2295987	0.0210811	0.5287620	0.0066282	0.6919637	0.0015404
900	0.0008990	0.7256951	0.7336522	0.7244715	0.2374415	0.0119273	0.5133082	0.0039485	0.7240449	0.0100984
950	0.0382931	0.7585292	0.7657217	0.6051609	0.2797853	0.0398883	0.5335872	0.0059123	0.6617843	0.0091125
1000	0.0124545	0.6659330	0.7024232	0.7276093	0.1890276	0.0198672	0.5442920	0.0095864	0.6993953	0.0075834

0	0.0077659	0.6436502	0.7307520	0.7359008	0.2433984	0.0051345	0.6001964	0.0256548	0.5527536	0.0058228
50	0.0234755	0.7889856	0.4566455	0.6267685	0.3089366	0.1759835	0.5805742	0.0628293	0.5139773	0.0066790
100	0.0014843	0.5768268	0.4694132	0.8394086	0.2748445	0.3407598	0.6064503	0.0908567	0.4479233	0.0239970
150	0.0176248	0.5326890	0.4129993	0.6482979	0.2148897	0.3816014	0.6045173	0.1544971	0.4433532	0.0038937
200	0.0060015	0.5756250	0.4916700	0.7368995	0.1905163	0.5236644	0.5708099	0.1110341	0.3367721	0.0305627
250	0.0224639	0.4340540	0.3702331	0.6669505	0.2253160	0.4784449	0.6205587	0.1187009	0.3464477	0.0088119
300	0.0037829	0.4329825	0.3781832	0.7093357	0.2167194	0.4960458	0.6649230	0.1761866	0.3983877	0.0127462
350	0.0132542	0.4463252	0.3965875	0.7906822	0.1711986	0.4706512	0.4533302	0.1334809	0.3367331	0.0071762
400	0.0193690	0.4191145	0.2834245	0.7597262	0.1993514	0.6240956	0.4437074	0.1508579	0.3354321	0.0073203
450	0.0140027	0.5677752	0.2709714	0.6134353	0.2733026	0.5197318	0.6378407	0.1727384	0.3293356	0.0093671
500	0.0139184	0.4379229	0.2502868	0.6974957	0.2565784	0.4721521	0.6350559	0.1383079	0.3244510	0.0331412
550	0.0047723	0.4406959	0.4611644	0.6582884	0.2964638	0.4614458	0.6020569	0.0957737	0.5131045	0.0040119
600	0.0018569	0.5684805	0.6930364	0.6361999	0.2437311	0.3152989	0.5109892	0.0459293	0.5919728	0.0105275
650	0.0042322	0.6981489	0.6108428	0.7734399	0.2478037	0.1817930	0.5982806	0.0120405	0.5674694	0.0228674
700	0.0079978	0.6143919	0.5468571	0.6241296	0.2647080	0.0742753	0.5800555	0.0103178	0.4268076	0.0043320
750	0.0156740	0.7658635	0.6344629	0.5981825	0.3412884	0.0171535	0.6164477	0.0300979	0.6204044	0.0039267
800	0.0116814	0.6636086	0.6853243	0.5865654	0.2063586	0.0300543	0.6335684	0.0227223	0.7504351	0.0054156
850	0.0166017	0.6451457	0.7274117	0.6650449	0.2528035	0.0285490	0.5004924	0.0132658	0.6035200	0.0025463
900	0.0183066	0.7381698	0.7498949	0.5949423	0.2911233	0.0049063	0.5905525	0.0127106	0.5780735	0.0083455
950	0.0184190	0.6882626	0.6224916	0.6656106	0.2426468	0.0152437	0.5377482	0.0299302	0.7074414	0.0201838
1000	0.0101529	0.7530448	0.6497164	0.5653662	0.2673763	0.0027264	0.5793352	0.0687329	0.6851273	0.0075353

0	0.0177218	0.5876118	0.6321787	0.7381541	0.3751755	0.0044109	0.4855641	0.0176799	0.7314661	0.0218616
50	0.0036468	0.7976616	0.5766582	0.7945842	0.2196571	0.0093472	0.4037516	0.0029617	0.6249979	0.0051664
100	0.0160241	0.6429467	0.5716526	0.6947271	0.2620832	0.0013367	0.4023239	0.0010099	0.5429486	0.0167350
150	0.0055366	0.6581165	0.6578664	0.7329934	0.2056764	0.0221724	0.6107394	0.0281283	0.6154362	0.0065066
200	0.0029772	0.8391793	0.6658032	0.6459151	0.1950290	0.0057173	0.4899987	0.0095516	0.4891780	0.0070448
250	0.0081934	0.6364679	0.6635323	0.7435198	0.2578608	0.0021679	0.4733118	0.0082396	0.6292744	0.0072326
300	0.0025599	0.6328842	0.6349984	0.6397325	0.3088005	0.0029664	0.5070657	0.0076194	0.5330687	0.0115828
350	0.0124766	0.6657880	0.7384921	0.5800775	0.1808730	0.0043575	0.6058923	0.0111247	0.5500666	0.0219655
400	0.0049774	0.6904075	0.7232078	0.6456883	0.2910048	0.0114350	0.5392145	0.0130723	0.6033519	0.0054354
450	0.0042420	0.6412335	0.5592762	0.6337962	0.2271449	0.0206278	0.4884343	0.0122267	0.6223786	0.0115442
500	0.0438303	0.5083646	0.7905814	0.7038283	0.2389170	0.0079321	0.5873938	0.0054725	0.6805394	0.0220348
550	0.0222853	0.5753352	0.7252638	0.6689726	0.2565547	0.0114949	0.5695140	0.0053323	0.5235676	0.0158673
600	0.0055719	0.6835131	0.5776238	0.7397414	0.2573265	0.0221775	0.5180506	0.0145090	0.6166868	0.0172535
650	0.0088292	0.6076715	0.6747923	0.6501192	0.2368216	0.0029669	0.6061842	0.0090933	0.6519461	0.0062204
700	0.0070264	0.5619275	0.6219085	0.7747507	0.2180732	0.0020948	0.5562499	0.0024616	0.6508783	0.0097196
750	0.0151238	0.6904519	0.5866479	0.7103489	0.3359563	0.0042510	0.4747942	0.0046091	0.6174791	0.0050748
800	0.0168152	0.5922769	0.5805931	0.6295491	0.3008514	0.0012292	0.4982199	0.0030132	0.4674404	0.0065662
850	0.0076101	0.7018652	0.6233381	0.5415903	0.2309461	0.0031994	0.5466142	0.0057557	0.7329003	0.0128103
900	0.0092425	0.6856945	0.6818981	0.6127463	0.3231027	0.0087988	0.4671603	0.0021720	0.6537727	0.0116156
950	0.0131854	0.8994958	0.6122757	0.6231275	0.3592770	0.0049103	0.5493889	0.0056143	0.6709144	0.0121864
1000	0.0209833	0.5339543	0.6386711	0.6518383	0.2140712	0.0041655	0.5568476	0.0044314	0.5806309	0.0116087

0	0.0287515	0.6110186	0.6648250	0.5888344	0.2760709	0.0039514	0.6017555	0.0137554	0.6833142	0.0225005
50	0.0080250	0.8839167	0.5617613	0.5095136	0.3004527	0.0167968	0.5843140	0.0167874	0.6346574	0.0196507
100	0.0071442	0.7050189	0.6263391	0.6232373	0.2123901	0.0193437	0.6060283	0.0061892	0.7140648	0.0087650
150	0.0193475	0.7751702	0.6437149	0.6175180	0.2387960	0.0355836	0.6926934	0.0114195	0.7274508	0.0179522
200	0.0322622	0.7049602	0.7176320	0.6771141	0.3161393	0.0123373	0.6179073	0.0145255	0.6628969	0.0102716
250	0.0063694	0.6695975	0.7258307	0.5650515	0.3008494	0.0268615	0.6270556	0.0231733	0.7053112	0.0342094
300	0.0037224	0.6375973	0.7800103	0.6532531	0.2513299	0.0152614	0.7706637	0.0103862	0.6374604	0.0152506
350	0.0195755	0.5716788	0.7596013	0.7323277	0.2403809	0.0090006	0.7456620	0.0070950	0.5273340	0.0302328
400	0.0116789	0.6464037	0.6264288	0.5583648	0.3594868	0.0245601	0.6487369	0.0176998	0.5508165	0.0100145
450	0.0028103	0.6854551	0.6919755	0.6555571	0.3482665	0.0277247	0.6062060	0.0149422	0.6333120	0.0282743
500	0.0134994	0.6545688	0.7037808	0.8231751	0.3650903	0.0205832	0.6124592	0.0075542	0.6023143	0.0099290
550	0.0191055	0.5779963	0.6982706	0.8014870	0.1927908	0.0351713	0.4524584	0.0330722	0.8120011	0.0134399
600	0.0106983	0.8107486	0.7426334	0.6615872	0.2346044	0.0211804	0.5187969	0.0238484	0.6405710	0.0112832
650	0.0077695	0.5839637	0.7470784	0.7321386	0.2818003	0.0205886	0.4123691	0.0099958	0.6161454	0.0169263
700	0.0119564	0.6198570	0.6473303	0.8051517	0.1440122	0.0091315	0.3627375	0.0144620	0.5662698	0.0174145
750	0.0166463	0.7027800	0.8251294	0.6386267	0.2552918	0.0116637	0.5252320	0.0143917	0.4975526	0.0090214
800	0.0231792	0.7670445	0.6953475	0.7274278	0.2933372	0.0060675	0.5712084	0.0429563	0.5934854	0.0055447
850	0.0092002	0.6864098	0.8840169	0.6966040	0.2645138	0.0072895	0.5226823	0.0279690	0.7334622	0.0174537
900	0.0146006	0.7099860	0.6914979	0.7088245	0.2934382	0.0025254	0.6958291	0.0263520	0.6073381	0.0083670
950	0.0047253	0.7416758	0.6972620	0.5337269	0.2614711	0.0037176	0.5514457	0.0232340	0.5793911	0.0044681
1000	0.0195314	0.6645777	0.6993974	0.6882941	0.3025619	0.0093198	0.6314956	0.0090278	0.5973700	0.0220959

0	0.0349759	0.6694250	0.8042252	0.8570897	0.2869635	0.0029215	0.4954056	0.0195125	0.7439374	0.0166358
50	0.0008408	0.5268141	0.6880364	0.6996250	0.2291660	0.0200226	0.5868900	0.0029642	0.5541043	0.0068291
100	0.0001917	0.3747760	0.7598961	0.7801121	0.1506718	0.0410498	0.6214809	0.0030703	0.4232871	0.0101573
150	0.0001614	0.2015875	0.6978425	0.6071473	0.2216905	0.0529611	0.5971013	0.0005213	0.3569672	0.0101292
200	0.0000000	0.2016311	0.7588341	0.6456858	0.0984955	0.0790644	0.4947315	0.0029713	0.3331015	0.0135236
250	0.0019126	0.1638660	0.6698008	0.7918155	0.1556970	0.1277626	0.4244782	0.0017688	0.2201020	0.0162505
300	0.0006189	0.2437937	0.6334354	0.7517997	0.1456366	0.0760366	0.4593146	0.0003341	0.2441007	0.0121771
350	0.0017677	0.1523759	0.7689359	0.7865265	0.0986462	0.1054853	0.4335201	0.0126644	0.2013281	0.0697735
400	0.0016171	0.2657861	0.6755519	0.6446543	0.0972858	0.0851174	0.4806265	0.0028958	0.2595825	0.0068417
450	0.0002648	0.1591010	0.5679564	0.5886511	0.0886120	0.0676731	0.6168771	0.0022560	0.2740275	0.0125327
500	0.0010325	0.1323112	0.6772525	0.5215489	0.1064602	0.0446940	0.4158502	0.0022780	0.3380856	0.0030851
550	0.0308417	0.2687104	0.5991093	0.5782350	0.1683205	0.0511179	0.3087140	0.0055417	0.3447429	0.0061918
600	0.0025833	0.5084790	0.6756125	0.5880382	0.1654280	0.0512169	0.3096337	0.0068603	0.4050084	0.0259112
650	0.0219346	0.6515759	0.7742679	0.6912250	0.2858050	0.0135056	0.3688348	0.0062737	0.5363089	0.0183816
700	0.0108095	0.8747043	0.7037624	0.7963810	0.1896691	0.0052617	0.4750960	0.0105187	0.6505503	0.0124781
750	0.0236876	0.7475692	0.6761731	0.5827204	0.3268633	0.0044672	0.5221874	0.0204217	0.6737178	0.0086817
800	0.0087846	0.8175467	0.6404767	0.6340718	0.3128493	0.0042884	0.5610164	0.0244669	0.5050895	0.0075648
850	0.0094773	0.8246034	0.6614225	0.6900310	0.3021806	0.0035027	0.4009899	0.0098391	0.6593667	0.0063701
900	0.0079664	0.6079775	0.6832634	0.8031717	0.2502134	0.0256633	0.5273678	0.0265073	0.6135268	0.0175701
950	0.0113372	0.5802793	0.6941874	0.6823981	0.2614715	0.0148865	0.6349832	0.0077279	0.6870980	0.0180239
1000	0.0160089	0.6644839	0.7342955	0.5929767	0.2347671	0.0065345	0.5002963	0.0370783	0.6936244	0.0039460

0	0.0150573	0.5892465	0.6959328	0.7690763	0.3324451	0.0066500	0.5318127	0.0333936	0.7866697	0.0140329
50	0.0139324	0.6459190	0.5798679	0.6559472	0.2988034	0.0036580	0.5184654	0.1951370	0.6145452	0.0378200
100	0.0102599	0.6497970	0.6386946	0.6674245	0.4060906	0.0055784	0.5092268	0.4342197	0.6786042	0.0568286
150	0.0077140	0.8177745	0.6198837	0.8477601	0.3419565	0.0073261	0.5424811	0.4698814	0.7313052	0.0230582
200	0.0009767	0.6763071	0.6581725	0.8360502	0.3596543	0.0116718	0.4220428	0.5720888	0.6541859	0.0112554
250	0.0000254	0.5846797	0.6063064	0.7014628	0.2488658	0.0103549	0.5139206	0.6369883	0.6619604	0.0101790
300	0.0040990	0.5633914	0.5656325	0.7355215	0.3028013	0.0083838	0.4966499	0.5026738	0.7250341	0.0262066
350	0.0004859	0.6904622	0.8207892	0.6465255	0.2616792	0.0252976	0.5724831	0.4576652	0.6644314	0.0101222
400	0.0014728	0.6690195	0.6999040	0.6811183	0.2098088	0.0095282	0.4291187	0.5840481	0.6541065	0.0158111
450	0.0000366	0.6029581	0.7285390	0.7459857	0.2469058	0.0042683	0.4619545	0.5510607	0.5480372	0.0095633
500	0.0002655	0.6867800	0.6893765	0.6860200	0.2136943	0.0281075	0.4266377	0.5421195	0.6156699	0.0362996
550	0.0079856	0.6601999	0.6608182	0.6297862	0.2021915	0.0109501	0.5818511	0.4275842	0.5456610	0.0102305
600	0.0099220	0.7220137	0.6840762	0.7661115	0.3121672	0.0053318	0.5165626	0.1318659	0.6384106	0.0147610
650	0.0101033	0.7980264	0.6437554	0.5741085	0.2700211	0.0144516	0.4963954	0.0954610	0.6142664	0.0016586
700	0.0133052	0.6013742	0.6749816	0.7478192	0.2767052	0.0123647	0.5071122	0.0313082	0.6183183	0.0056179
750	0.0140374	0.6711981	0.6874281	0.7299375	0.3007295	0.0085264	0.5667194	0.0177116	0.6285314	0.0182490
800	0.0128909	0.7020607	0.5706453	0.5888040	0.2663424	0.0067032	0.4324636	0.0273254	0.5219072	0.0438045
850	0.0170878	0.5817155	0.6875319	0.6465899	0.2752419	0.0079920	0.5676077	0.0167308	0.6610563	0.0301768
900	0.0114474	0.6053697	0.7503098	0.7417793	0.2896386	0.0028803	0.5194788	0.0371607	0.6010309	0.0104411
950	0.0178911	0.7869494	0.6417103	0.6392566	0.2088318	0.0092478	0.4486375	0.0074156	0.5682356	0.0036023
1000	0.0107640	0.6239718	0.6771797	0.7043386	0.2516633	0.0037090	0.4502923	0.0209852	0.5308892	0.0015916

0	0.0151976	0.7453645	0.6023534	0.6357590	0.3291652	0.0073902	0.5566903	0.0194580	0.7084025	0.0278564
50	0.0022803	0.6347821	0.5642957	0.5687092	0.2883701	0.0071180	0.4648210	0.0605175	0.5039486	0.0235543
100	0.0022543	0.5420936	0.3448024	0.5969659	0.2226958	0.0023139	0.5758816	0.0898286	0.6383447	0.0088780
