"Time"	relE	relB	hokD	alaS	ilvN
400	0.0824791	0.6492430	0.1861715	1.0342481	1.0297588
450	0.1138009	0.7562446	0.1891262	1.0834187	1.0947145
500	0.1234378	0.7721592	0.1655882	0.9849476	0.9632808
550	0.0974292	0.9408015	0.1507111	0.9367417	1.0241178
600	0.0829271	0.9900981	0.1536354	0.9599340	1.0445634
650	0.0868758	0.9322780	0.1302049	0.9116743	1.0467195
700	0.1280441	0.9343313	0.1282888	1.1197812	0.9589276
750	0.0841813	0.9569672	0.1401449	1.0178601	0.9750453
800	0.0693049	0.9268268	0.1387602	1.0802025	0.9858762
850	0.0970180	0.9868948	0.1221052	1.0738228	0.9729154
900	0.1002305	1.0290122	0.1202669	0.9805686	1.0360813
950	0.1127410	0.8875559	0.1120518	0.9872291	1.0706842
1000	0.0836644	0.9497667	0.1178749	1.0152813	1.1390190

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.0250449	0.9764296	0.1088569	0.7844541	0.8358688
100	0.0074879	1.0409895	0.1538928	0.7055403	0.7582419
150	0.0010579	0.9962862	0.2483763	0.8096051	0.7605889
200	0.0028102	1.0652267	0.4595316	0.6835313	0.7134155
250	0.0016361	0.9445803	0.7519154	0.7279445	0.7572457
300	0.0003706	1.0042430	0.7043912	0.7952972	0.8039768
350	0.0013458	0.9811585	0.8597215	0.7578108	0.7730391
400	0.0014566	1.0364786	0.6291059	0.7883324	0.7545032
450	0.0004967	1.0966252	0.5908756	0.7809725	0.7021915
500	0.0040617	1.0515632	0.5989224	0.7804952	0.7469709
550	0.0638055	1.0157075	0.3368302	0.9535641	0.9461023
600	0.0736400	1.0147395	0.1890738	1.0516247	0.9109011
650	0.0928986	1.0711611	0.1392707	1.1334397	0.9975555
700	0.1003772	1.0521910	0.1047011	1.0070521	1.0631376
750	0.0941211	0.9834130	0.0778617	0.9391546	0.9830443
800	0.1048836	0.9198582	0.0823338	0.9834239	0.9744703
850	0.0857917	0.9943584	0.1064656	0.9972391	1.0292744
900	0.0767111	1.0235193	0.0901249	0.9396082	0.9793710
950	0.0592842	0.9252219	0.1127416	0.9694211	1.0353031
1000	0.0655525	0.9620423	0.1291651	1.0002590	1.0132639

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.0893878	1.0050384	0.1120269	0.4165960	0.9074346
100	0.0900447	1.0044834	0.1246630	0.3137483	0.9393436
150	0.1054987	1.0032706	0.0882879	0.3067075	0.9864250
200	0.1108259	0.9717292	0.1094809	0.2820264	1.0317219
250	0.0919332	0.9793583	0.0964349	0.2844369	1.0294183
300	0.0949564	1.0492050	0.0874447	0.2600381	1.0472838
350	0.0945972	0.9045896	0.1061109	0.3169754	1.0882459
400	0.1007820	1.0369863	0.0839563	0.2714412	1.0925659
450	0.1016041	0.9627083	0.0960697	0.2908002	1.0001129
500	0.0911668	0.9284299	0.1152209	0.2489916	0.9890312
550	0.0962937	0.9196151	0.1161782	0.7959422	1.0413240
600	0.1165596	0.9901710	0.1286043	0.9889415	1.0154152
650	0.1016856	0.9904204	0.0881604	1.0229169	0.9716421
700	0.0964828	1.0583649	0.0902230	1.0161310	1.0451547
750	0.0925980	0.9997142	0.1117134	1.0174786	1.0358362
800	0.0778735	0.9847674	0.0990651	0.9853402	0.9914795
850	0.1218562	1.0262954	0.1390772	1.0058148	1.0598325
900	0.1074928	1.0031854	0.1267847	1.0475520	1.0611083
950	0.1203957	1.0697538	0.0812608	1.1035235	1.0975258
1000	0.1158012	1.0289108	0.0926763	1.0236784	1.0295584

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.0707157	0.3476578	0.0658277	1.0561719	0.7417506
100	0.0619473	0.2116712	0.2617790	1.1311009	0.6224293
150	0.0737705	0.1824965	0.6990182	1.0144058	0.5401495
200	0.1103457	0.1986254	0.7407059	0.9784231	0.5363889
250	0.1124718	0.1879637	0.7788527	1.0045015	0.4905114
300	0.1318598	0.1870515	0.7236316	1.0251580	0.5859121
350	0.1263549	0.2337894	0.8540905	0.9637715	0.4981082
400	0.1081635	0.1650902	0.7380390	0.9439247	0.5395609
450	0.1283080	0.1731025	0.6920585	1.0022378	0.5520895
500	0.1545211	0.1665280	0.8126474	0.9434921	0.5886342
550	0.1471770	0.8195477	0.6286070	0.8841136	0.8944814
600	0.1100028	1.0104866	0.2545944	0.9623535	0.9800557
650	0.1102202	0.9835424	0.1605735	1.0018251	1.0194444
700	0.0908702	0.9526698	0.1357816	0.9720861	1.0338066
750	0.0745544	0.9689843	0.1097828	0.9575802	0.9878844
800	0.1108742	0.9902979	0.0857856	0.9903219	0.9281136
850	0.1225661	0.9928754	0.1089860	1.0499912	0.9218728
900	0.0958536	1.0087174	0.1064077	1.0095954	1.0066521
950	0.1085512	1.0502822	0.1149581	0.9715654	1.0055307
1000	0.0963228	1.0803804	0.0780203	1.0311651	1.0194188

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.1128128	0.9560379	0.1097683	1.0170721	0.9848637
100	0.0827164	1.0660290	0.0937432	1.0737769	1.0779969
150	0.0719876	0.9397030	0.1113388	1.0889870	1.1170868
200	0.0941724	0.9830412	0.1124943	1.0073425	1.1076501
250	0.0922954	0.9432336	0.0710067	1.0360067	1.0155529
300	0.0751637	0.9608293	0.0916926	0.9670594	1.0600871
350	0.1006532	0.9709356	0.1251665	0.8788720	0.9911518
400	0.0937018	1.0338193	0.0913023	0.9731555	1.0034589
450	0.0937063	1.0211674	0.1018241	0.9498608	0.9866374
500	0.0920247	1.0381706	0.0719560	1.0093873	0.9707632
550	0.0886438	1.0099785	0.0809957	1.0963016	0.9549728
600	0.0867000	1.0427091	0.0711458	1.0256968	1.0273031
650	0.0823541	0.9588546	0.1096282	1.0145070	1.0324069
700	0.0821229	0.9903481	0.1207487	1.0071449	1.0975625
750	0.0755605	0.9700707	0.1207631	1.0572582	1.0198492
800	0.0802648	1.0531406	0.1410893	0.9966003	1.0667019
850	0.0846059	1.1175155	0.1404573	1.0183419	1.0573693
900	0.1189296	1.0261778	0.1154682	0.9611896	0.9460710
950	0.0866218	1.0779315	0.1124598	0.9975658	1.0325252
1000	0.0719828	0.9644517	0.1161225	0.9440402	1.0502597

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.0660997	0.9505904	0.0345843	1.0958090	1.0022344
100	0.0861203	1.0029700	0.0147845	1.0316186	1.0126078
150	0.0782577	1.0255520	0.0023420	0.9792092	0.9236438
200	0.1152908	1.0709326	0.0040378	0.9583758	1.0153503
250	0.1042135	0.9987798	0.0181554	0.9377185	0.9730161
300	0.1062365	1.0119961	0.0028066	0.9517420	0.9966857
350	0.1204347	0.9938804	0.0074681	1.0972025	0.9936291
400	0.1028113	1.0739888	0.0039109	1.0301378	1.0022093
450	0.0957299	1.0117415	0.0069458	0.9607485	1.0287220
500	0.1101725	1.0019968	0.0103189	0.9515411	0.9684173
550	0.0809201	1.0561734	0.0889553	0.9859442	0.9338427
600	0.0858664	0.9387528	0.1030964	1.0114941	0.9747289
650	0.0931195	0.9434515	0.0929168	1.0146483	0.9741795
700	0.0892290	0.9705900	0.0710410	1.1398717	0.9805446
750	0.0902720	0.9948467	0.1021364	1.0087206	1.0063050
800	0.0961045	1.0049396	0.0954487	1.0142307	1.0055905
850	0.0798895	0.9777711	0.1007526	0.9987256	1.0606648
900	0.0809908	1.0225880	0.1340509	0.9511937	0.9791572
950	0.0883159	0.9518907	0.0911564	1.1032659	1.0186120
1000	0.0870512	0.9873982	0.0707317	1.0587754	0.9360118

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.1155738	0.9552282	0.0320161	1.0833888	0.9458843
100	0.0978500	0.9164205	0.0171830	1.0339959	1.0450841
150	0.1386189	0.9638419	0.0151820	0.9911192	1.0001935
200	0.1012754	0.9633758	0.0098942	0.9837646	0.9964562
250	0.0989765	0.9859898	0.0042733	0.9606160	1.0203453
300	0.0894726	0.9609662	0.0116156	1.0354282	0.9629491
350	0.1207186	1.0373895	0.0047915	0.9729008	0.9310823
400	0.1191505	0.9816448	0.0143603	0.9920043	0.9701813
450	0.1253881	0.9411556	0.0071129	1.0016822	0.9117159
500	0.0900097	0.9877400	0.0186704	0.9902490	0.9336516
550	0.0782667	1.0276456	0.1033458	1.0160985	0.9824039
600	0.1098225	0.9480137	0.0913261	1.0577843	1.0050908
650	0.1102160	1.0346433	0.1146265	0.9900497	0.8952627
700	0.0952541	0.9054911	0.0924935	1.0880183	0.9246777
750	0.1146688	0.9809649	0.0787523	1.0528938	0.9654292
800	0.0830094	1.0005139	0.1161873	1.0234520	0.9260930
850	0.0956922	1.0305605	0.1293654	1.0026658	1.0164232
900	0.0778196	0.9605570	0.1029241	0.9157190	0.9758827
950	0.0571129	1.0935896	0.1189125	0.9249582	0.9688794
1000	0.0637207	0.9652614	0.1017150	1.0754104	1.0314744

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.0741871	1.0525160	0.0449599	0.9966343	1.0924544
100	0.0962083	0.9672047	0.0149237	1.0428140	1.0795466
150	0.0904863	0.9310222	0.0082411	1.0218221	1.0085404
200	0.0897806	1.0492539	0.0058121	0.9447943	0.9817439
250	0.0917380	0.9736001	0.0207907	1.0066968	0.9809937
300	0.1056505	1.1043029	0.0288499	0.9488790	1.0042645
350	0.0930145	0.9787000	0.0213336	0.9616791	1.0404514
400	0.0646577	1.0576382	0.0207741	0.9991015	1.0372120
450	0.0859352	1.0780833	0.0165608	0.9687935	1.0224490
500	0.0613566	1.1019339	0.0203514	1.0016387	1.0725251
550	0.0725473	1.0046584	0.0820149	1.0673685	0.9926019
600	0.0845038	0.9776782	0.1178772	1.0617246	0.9733827
650	0.1019441	0.9779934	0.1021155	1.0149483	0.9569102
700	0.1105874	0.9647014	0.1255929	1.0390398	0.9692995
750	0.0909720	0.9704683	0.1165825	0.9851603	0.9412568
800	0.0968061	1.0307329	0.0834403	0.9160096	0.9732662
850	0.0732216	0.9722921	0.1531098	0.9620764	1.0173169
900	0.0917115	1.0021872	0.1326048	1.0359493	0.9966115
950	0.0708182	1.0940052	0.1503050	0.9413395	1.0381223
1000	0.0977419	1.0044037	0.1119728	1.0213097	0.9812185

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.0293331	1.0307111	0.0959449	1.0190531	0.5033299
100	0.0095674	0.9406735	0.1307964	1.0100749	0.3586673
150	0.0007551	1.0317785	0.2739031	0.9235227	0.2748608
200	0.0018498	1.0564850	0.4225917	0.9435344	0.2704079
250	0.0018363	0.9943942	0.6315949	1.0752285	0.2548751
300	0.0020627	1.0300955	0.4765779	0.9623390	0.2762959
350	0.0057616	1.0252583	0.4506449	0.9771188	0.2623949
400	0.0050967	0.9840297	0.4843819	0.9936314	0.2626907
450	0.0040412	0.9723310	0.5776851	0.9590491	0.2441449
500	0.0017804	1.0041178	0.6317385	0.9714448	0.2291486
550	0.0636346	1.0231542	0.3729089	0.9517670	0.7322194
600	0.0936164	0.9377270	0.2026767	0.9855672	0.9249361
650	0.1137274	0.9559050	0.1354269	1.1252801	0.9991099
700	0.0802651	0.9691923	0.0996304	0.9873906	0.9788023
750	0.0831758	0.9160700	0.1232403	0.9808889	1.0331675
800	0.1071217	1.0109433	0.1374967	0.9995802	0.9484891
850	0.0963815	1.0460074	0.1127159	0.9774013	0.9454842
900	0.1215321	0.9159500	0.1143059	0.9659086	0.9275612
950	0.1012647	0.9305588	0.0941927	0.9677753	1.0459899
1000	0.0942861	0.8991319	0.1016532	0.9585443	0.9815833
